actual_squared_residual,atomic_pattern,case_grid_seconds,certificate,certificate_ratio_to_reference,coverage_slack,covered,degree,error,family,name,raw_certificate_excess,reference_atomic_pattern,reference_certificate,seconds,solver,status,success
0.47807170650744457,False,2.055742792028468,0.4797510916630934,1.0,7.224905988524977e-12,True,6,,three_cluster,three_cluster_k1000_3,-0.0016793851556488049,False,0.4797510916630934,0.5942742089973763,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.4349614670109582,False,2.055742792028468,0.44097158784723245,1.0,6.649117966382293e-12,True,8,,three_cluster,three_cluster_k1000_3,-0.006010120836274224,False,0.44097158784723245,1.1101721670129336,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.022962627616253926,False,1.4064761669724248,0.022962627616296347,1.0,1.7488175796465977e-13,True,2,,log_uniform,log_uniform_k10_0,-4.242092788153684e-14,False,0.022962627616296347,9.241700172424316e-05,linear algebra,exact degree-two moment calculation,True
0.006816560086818113,False,1.4064761669724248,0.014344193211565201,1.0,1.4872069695079347e-13,True,3,,log_uniform,log_uniform_k10_0,-0.007527633124747088,False,0.014344193211565201,0.1295712090213783,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0019596623967515522,False,1.4064761669724248,0.005002588159049533,1.0,1.2497405567830686e-13,True,4,,log_uniform,log_uniform_k10_0,-0.0030429257622979805,False,0.005002588159049533,0.1884608749533072,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00016486344315348172,False,1.4064761669724248,0.0003977285465263424,1.0,1.14550613717109e-13,True,6,,log_uniform,log_uniform_k10_0,-0.00023286510337286066,False,0.0003977285465263424,0.3719451669603586,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
1.4326987920927358e-05,False,1.4064761669724248,2.9157638355852003e-05,1.0,1.137501992398022e-13,True,8,,log_uniform,log_uniform_k10_0,-1.4830650434924645e-05,False,2.9157638355852003e-05,0.7158604589640163,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.08630255362401147,False,1.3005089579964988,0.0863025536240495,1.0,1.716138061473048e-13,True,2,,log_uniform,log_uniform_k10_1,-3.802513859341161e-14,False,0.0863025536240495,8.533400250598788e-05,linear algebra,exact degree-two moment calculation,True
0.026065484426504765,False,1.3005089579964988,0.05045413069549056,1.0,1.419426275810743e-13,True,3,,log_uniform,log_uniform_k10_1,-0.024388646268985795,False,0.05045413069549056,0.06954037502873689,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0064543530542707,False,1.3005089579964988,0.016452536962525233,1.0,1.217908119581241e-13,True,4,,log_uniform,log_uniform_k10_1,-0.009998183908254533,False,0.016452536962525233,0.1271272079902701,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0005624066633384102,False,1.3005089579964988,0.0012674364907995141,1.0,1.142883583402386e-13,True,6,,log_uniform,log_uniform_k10_1,-0.0007050298274611039,False,0.0012674364907995141,0.34847562498180196,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
4.934691722906502e-05,False,1.3005089579964988,9.267275011190325e-05,1.0,1.137315819856795e-13,True,8,,log_uniform,log_uniform_k10_1,-4.3325832882838235e-05,False,9.267275011190325e-05,0.754909957991913,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.019750329006950496,False,0.8918924580211751,0.0197503290069928,1.0,1.7375254116825058e-13,True,2,,log_uniform,log_uniform_k10_2,-4.230296668517042e-14,False,0.0197503290069928,8.820899529382586e-05,linear algebra,exact degree-two moment calculation,True
0.005621400912136275,False,0.8918924580211751,0.012416958925543602,1.0,1.4855164167938694e-13,True,3,,log_uniform,log_uniform_k10_2,-0.0067955580134073275,False,0.012416958925543602,0.0696964169619605,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0013872165869744568,False,0.8918924580211751,0.004360882374295685,1.0,1.2504462469861185e-13,True,4,,log_uniform,log_uniform_k10_2,-0.0029736657873212276,False,0.004360882374295685,0.06869425001787022,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00017657184185572084,False,0.8918924580211751,0.00034792084429935487,1.0,1.1456786056951152e-13,True,6,,log_uniform,log_uniform_k10_2,-0.00017134900244363403,False,0.00034792084429935487,0.20077158301137388,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
1.3685518964470761e-05,False,0.8918924580211751,2.5513038499395686e-05,1.0,1.137513229450533e-13,True,8,,log_uniform,log_uniform_k10_2,-1.1827519534924925e-05,False,2.5513038499395686e-05,0.5522270419751294,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.08084629378930826,False,0.7242721249931492,0.08084629378935304,1.0,1.9761221123166123e-13,True,2,,log_uniform,log_uniform_k10_3,-4.478362125581725e-14,False,0.08084629378935304,8.754199370741844e-05,linear algebra,exact degree-two moment calculation,True
0.025912464079932546,False,0.7242721249931492,0.047527014379658304,1.0,1.5587445898263356e-13,True,3,,log_uniform,log_uniform_k10_3,-0.021614550299725758,False,0.047527014379658304,0.04026166698895395,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.007342778522190921,False,0.7242721249931492,0.01558017752469298,1.0,1.2590986925253597e-13,True,4,,log_uniform,log_uniform_k10_3,-0.00823739900250206,False,0.01558017752469298,0.06564204196911305,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0004970425528947863,False,0.7242721249931492,0.0012030950042068952,1.0,1.145714377087113e-13,True,6,,log_uniform,log_uniform_k10_3,-0.0007060524513121089,False,0.0012030950042068952,0.2476446669897996,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
3.922437634517678e-05,False,0.7242721249931492,8.798667768603741e-05,1.0,1.1375157229444453e-13,True,8,,log_uniform,log_uniform_k10_3,-4.876230134086063e-05,False,8.798667768603741e-05,0.3702391669503413,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.023137713056241925,False,1.3866443340084516,0.023137713056297,1.0,2.2567023317331932e-13,True,2,,log_uniform,log_uniform_k100_0,-5.507400091531167e-14,False,0.023137713056297,8.787499973550439e-05,linear algebra,exact degree-two moment calculation,True
0.01112667125763519,False,1.3866443340084516,0.02221494428583011,1.0,2.1987033936655518e-13,True,3,,log_uniform,log_uniform_k100_0,-0.01108827302819492,False,0.02221494428583011,0.11146804096642882,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.005893667672973432,False,1.3866443340084516,0.019726308748645283,1.0,2.0735145658395666e-13,True,4,,log_uniform,log_uniform_k100_0,-0.01383264107567185,False,0.019726308748645283,0.11088383302558213,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.006023616574785907,False,1.3866443340084516,0.012788825706715704,1.0,1.743493934586358e-13,True,6,,log_uniform,log_uniform_k100_0,-0.006765209131929796,False,0.012788825706715704,0.2887264580349438,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.003868015806012438,False,1.3866443340084516,0.006926601273690998,1.0,1.4646045509208348e-13,True,8,,log_uniform,log_uniform_k100_0,-0.00305858546767856,False,0.006926601273690998,0.875049541995395,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.3787595352518737,False,1.4653662499622442,0.3787595352519547,1.0,4.098324522375886e-13,True,2,,log_uniform,log_uniform_k100_1,-8.099076964640517e-14,False,0.3787595352519547,8.645799243822694e-05,linear algebra,exact degree-two moment calculation,True
0.29670383714326604,False,1.4653662499622442,0.3619485570509511,1.0,3.8821080873123117e-13,True,3,,log_uniform,log_uniform_k100_1,-0.06524471990768504,False,0.3619485570509511,0.1074398749624379,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.2122798790242911,False,1.4653662499622442,0.3173877101949091,1.0,3.46421918521366e-13,True,4,,log_uniform,log_uniform_k100_1,-0.10510783117061798,False,0.3173877101949091,0.14210412499960512,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.10013070945718384,False,1.4653662499622442,0.19883817102423618,1.0,2.5159954913522064e-13,True,6,,log_uniform,log_uniform_k100_1,-0.09870746156705233,False,0.19883817102423618,0.34684287500567734,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.048003732736039584,False,1.4653662499622442,0.10468475136144663,1.0,1.840015443728337e-13,True,8,,log_uniform,log_uniform_k100_1,-0.056681018625407045,False,0.10468475136144663,0.8680885000503622,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.030077007660262157,False,1.8057632080162875,0.03007700766031718,1.0,2.2688985643143414e-13,True,2,,log_uniform,log_uniform_k100_2,-5.502195921103237e-14,False,0.03007700766031718,9.383301949128509e-05,linear algebra,exact degree-two moment calculation,True
0.013692410101010457,False,1.8057632080162875,0.028875343094204725,1.0,2.2056188124187677e-13,True,3,,log_uniform,log_uniform_k100_2,-0.015182932993194268,False,0.028875343094204725,0.10589854198042303,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.006910563738916259,False,1.8057632080162875,0.025635467589356184,1.0,2.077853728371078e-13,True,4,,log_uniform,log_uniform_k100_2,-0.018724903850439924,False,0.025635467589356184,0.13394120801240206,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.008182125176925462,False,1.8057632080162875,0.01661012060240126,1.0,1.747363632354767e-13,True,6,,log_uniform,log_uniform_k100_2,-0.008427995425475798,False,0.01661012060240126,0.49180483300006017,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00434722597049262,False,1.8057632080162875,0.008991176109689233,1.0,1.4656324558995734e-13,True,8,,log_uniform,log_uniform_k100_2,-0.004643950139196613,False,0.008991176109689233,1.0735195420566015,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.3430009874088094,False,1.6043480840162374,0.3430009874088635,1.0,2.9442232201438867e-13,True,2,,log_uniform,log_uniform_k100_3,-5.4067861299245124e-14,False,0.3430009874088635,0.00016854098066687584,linear algebra,exact degree-two moment calculation,True
0.26071078746954507,False,1.6043480840162374,0.3280866485258032,1.0,2.7865352276143337e-13,True,3,,log_uniform,log_uniform_k100_3,-0.06737586105625815,False,0.3280866485258032,0.0694101249682717,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.17897927590247875,False,1.6043480840162374,0.2884166103990538,1.0,2.5228754160591466e-13,True,4,,log_uniform,log_uniform_k100_3,-0.10943733449657506,False,0.2884166103990538,0.2432447909959592,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0774790210504898,False,1.6043480840162374,0.18190502594762512,1.0,1.9567523055895194e-13,True,6,,log_uniform,log_uniform_k100_3,-0.10442600489713531,False,0.18190502594762512,0.42916983301984146,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.043050734853721837,False,1.6043480840162374,0.09628211775199552,1.0,1.5676806665959634e-13,True,8,,log_uniform,log_uniform_k100_3,-0.053231382898273685,False,0.09628211775199552,0.8617066250299104,CLARABEL/CLARABEL,design=optimal; certificate=optimal_inaccurate; extraction=rank-one-lmi-nullspace; candidates=1,True
0.02774987830798082,False,1.189185000024736,0.027749878308037504,1.0,2.328805963824947e-13,True,2,,log_uniform,log_uniform_k1000_0,-5.668382430101815e-14,False,0.027749878308037504,8.43749730847776e-05,linear algebra,exact degree-two moment calculation,True
0.013302280616084239,False,1.189185000024736,0.027638941856806376,1.0,2.3077351402096734e-13,True,3,,log_uniform,log_uniform_k1000_0,-0.014336661240722137,False,0.027638941856806376,0.06474225001875311,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00842737691542949,False,1.189185000024736,0.027309595757278635,1.0,2.288399643334337e-13,True,4,,log_uniform,log_uniform_k1000_0,-0.018882218841849145,False,0.027309595757278635,0.14141499996185303,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.012122615274674248,False,1.189185000024736,0.026049542640175977,1.0,2.2395739388479666e-13,True,6,,log_uniform,log_uniform_k1000_0,-0.013926927365501728,False,0.026049542640175977,0.2586353329825215,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.014362965113863395,False,1.189185000024736,0.024114122593966628,1.0,2.160805715153036e-13,True,8,,log_uniform,log_uniform_k1000_0,-0.009751157480103233,False,0.024114122593966628,0.7239827500307001,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.5120063054793571,False,1.4305474170250818,0.5120063054794136,1.0,3.423663593303983e-13,True,2,,log_uniform,log_uniform_k1000_1,-5.651035195342047e-14,False,0.5120063054794136,8.73749959282577e-05,linear algebra,exact degree-two moment calculation,True
0.44900812461701184,False,1.4305474170250818,0.5099249514356768,1.0,3.3450314954259476e-13,True,3,,log_uniform,log_uniform_k1000_1,-0.060916826818665004,False,0.5099249514356768,0.2195455830078572,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.3907331223433449,False,1.4305474170250818,0.5037487105293554,1.0,3.257977911519443e-13,True,4,,log_uniform,log_uniform_k1000_1,-0.11301558818601054,False,0.5037487105293554,0.15866733295843005,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.28404923493332845,False,1.4305474170250818,0.4800265847049303,1.0,3.056838253120396e-13,True,6,,log_uniform,log_uniform_k1000_1,-0.19597734977160186,False,0.4800265847049303,0.37176783400354907,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.24364165757586062,False,1.4305474170250818,0.44370671197400224,1.0,2.888832934345435e-13,True,8,,log_uniform,log_uniform_k1000_1,-0.20006505439814162,False,0.44370671197400224,0.6800597910187207,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.02732088751239932,False,1.404315542022232,0.027320887512455927,1.0,2.3283731372807055e-13,True,2,,log_uniform,log_uniform_k1000_2,-5.660749646807517e-14,False,0.027320887512455927,8.766702376306057e-05,linear algebra,exact degree-two moment calculation,True
0.012957762144463364,False,1.404315542022232,0.027211641289826366,1.0,2.3073950404364597e-13,True,3,,log_uniform,log_uniform_k1000_2,-0.014253879145363002,False,0.027211641289826366,0.04169304098468274,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.007001046082679562,False,1.404315542022232,0.026887354465318786,1.0,2.286833624131557e-13,True,4,,log_uniform,log_uniform_k1000_2,-0.019886308382639224,False,0.026887354465318786,0.1846124169533141,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.014745893156904551,False,1.404315542022232,0.025642760296212833,1.0,2.242582591195364e-13,True,6,,log_uniform,log_uniform_k1000_2,-0.010896867139308281,False,0.025642760296212833,0.402222000004258,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.010688468094617157,False,1.404315542022232,0.023732081953989265,1.0,2.1567549614412476e-13,True,8,,log_uniform,log_uniform_k1000_2,-0.013043613859372107,False,0.023732081953989265,0.7752983330283314,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.5774534428800389,False,1.4451197910238989,0.5774534428800953,1.0,3.572877609134666e-13,True,2,,log_uniform,log_uniform_k1000_3,-5.639932965095795e-14,False,0.5774534428800953,0.00010233302600681782,linear algebra,exact degree-two moment calculation,True
0.5164358230928894,False,1.4451197910238989,0.575092252488552,1.0,3.496123135068682e-13,True,3,,log_uniform,log_uniform_k1000_3,-0.058656429395662624,False,0.575092252488552,0.1201721669640392,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.4536652867120956,False,1.4451197910238989,0.5680863040362787,1.0,3.402854222624128e-13,True,4,,log_uniform,log_uniform_k1000_3,-0.11442101732418308,False,0.5680863040362787,0.14702691696584225,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.3215145131875593,False,1.4451197910238989,0.5411914322112688,1.0,3.1685708169740596e-13,True,6,,log_uniform,log_uniform_k1000_3,-0.21967691902370945,False,0.5411914322112688,0.41164054098771885,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.27040361925472484,False,1.4451197910238989,0.5000307002218111,1.0,2.982113665830707e-13,True,8,,log_uniform,log_uniform_k1000_3,-0.22962708096708623,False,0.5000307002218111,0.7655562500003725,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.03635763805257579,False,1.7273497919668444,0.03635763805261549,1.0,1.6728537886855355e-13,True,2,,single_outlier,single_outlier_k10_0,-3.970435091815716e-14,False,0.03635763805261549,0.00012254202738404274,linear algebra,exact degree-two moment calculation,True
0.010290580783736682,False,1.7273497919668444,0.021652666187820135,1.0,1.4221003441496945e-13,True,3,,single_outlier,single_outlier_k10_0,-0.011362085404083453,False,0.021652666187820135,0.0692647920222953,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.003187143459369154,False,1.7273497919668444,0.007188131674325559,1.0,1.225071347967858e-13,True,4,,single_outlier,single_outlier_k10_0,-0.004000988214956406,False,0.007188131674325559,0.16033983399393037,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00033631078246687323,False,1.7273497919668444,0.0005582485418709896,1.0,1.1436686965123777e-13,True,6,,single_outlier,single_outlier_k10_0,-0.00022193775940411637,False,0.0005582485418709896,0.47315887501463294,CLARABEL/CLARABEL,design=optimal; certificate=optimal_inaccurate; extraction=rank-one-lmi-nullspace; candidates=1,True
2.0401920797379784e-05,False,1.7273497919668444,4.0847038730981296e-05,1.0,1.1373597505848688e-13,True,8,,single_outlier,single_outlier_k10_0,-2.0445117933601512e-05,False,4.0847038730981296e-05,1.0238066669553518,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.04879317699155701,False,1.2847230830229819,0.04879317699192054,1.0,1.4675031264178348e-12,True,2,,single_outlier,single_outlier_k10_1,-3.635286516256997e-13,False,0.04879317699192054,0.0002983330050483346,linear algebra,exact degree-two moment calculation,True
0.0199381130692099,False,1.2847230830229819,0.028890557488925772,1.0,8.222319135203375e-13,True,3,,single_outlier,single_outlier_k10_1,-0.008952444419715874,False,0.028890557488925772,0.04519808304030448,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.005149046605917981,False,1.2847230830229819,0.009536653082048818,1.0,3.179555315878474e-13,True,4,,single_outlier,single_outlier_k10_1,-0.0043876064761308375,False,0.009536653082048818,0.1620480419951491,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0003968918155489268,False,1.2847230830229819,0.0007387326161284666,1.0,1.2847366228161914e-13,True,6,,single_outlier,single_outlier_k10_1,-0.0003418408005795398,False,0.0007387326161284666,0.3566246669506654,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
3.059625624871048e-05,False,1.2847230830229819,5.4043058451141426e-05,1.0,1.147629469858907e-13,True,8,,single_outlier,single_outlier_k10_1,-2.3446802202430947e-05,False,5.4043058451141426e-05,0.7195647499756888,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.017985485992102607,False,1.34067662502639,0.01798548599223765,1.0,5.449412157977525e-13,True,2,,single_outlier,single_outlier_k10_2,-1.3504128371089053e-13,False,0.01798548599223765,8.612498641014099e-05,linear algebra,exact degree-two moment calculation,True
0.006816570858569173,False,1.34067662502639,0.011317053004659655,1.0,3.6827593644709405e-13,True,3,,single_outlier,single_outlier_k10_2,-0.004500482146090482,False,0.011317053004659655,0.13789166696369648,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0019552853066392767,False,1.34067662502639,0.003978310651647436,1.0,1.9691319615562696e-13,True,4,,single_outlier,single_outlier_k10_2,-0.0020230253450081595,False,0.003978310651647436,0.11059495899826288,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.000178187727218259,False,1.34067662502639,0.00031754465175181865,1.0,1.2008544708165535e-13,True,6,,single_outlier,single_outlier_k10_2,-0.00013935692453355964,False,0.00031754465175181865,0.3918032909859903,CLARABEL/CLARABEL,design=optimal; certificate=optimal_inaccurate; extraction=rank-one-lmi-nullspace; candidates=1,True
1.2810655572517365e-05,False,1.34067662502639,2.3286972748810315e-05,1.0,1.1415445805633208e-13,True,8,,single_outlier,single_outlier_k10_2,-1.047631717629295e-05,False,2.3286972748810315e-05,0.6999177919933572,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.053943615042889914,False,1.4712582500069402,0.05394361504331213,1.0,1.6989369404350697e-12,True,2,,single_outlier,single_outlier_k10_3,-4.2221781626494703e-13,False,0.05394361504331213,8.391699520871043e-05,linear algebra,exact degree-two moment calculation,True
0.022695706339058777,False,1.4712582500069402,0.03152907391573234,1.0,9.229594445688343e-13,True,3,,single_outlier,single_outlier_k10_3,-0.008833367576673565,False,0.03152907391573234,0.15885916701518,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0055572057609531355,False,1.4712582500069402,0.010278972862995395,1.0,3.4117100620158663e-13,True,4,,single_outlier,single_outlier_k10_3,-0.004721767102042259,False,0.010278972862995395,0.14296425000065938,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00041216056453551085,False,1.4712582500069402,0.0007918075198811228,1.0,1.2996680022067282e-13,True,6,,single_outlier,single_outlier_k10_3,-0.00037964695534561195,False,0.0007918075198811228,0.41626783297397196,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
3.12864782902361e-05,False,1.4712582500069402,5.78936406721766e-05,1.0,1.148700613094466e-13,True,8,,single_outlier,single_outlier_k10_3,-2.66071623819405e-05,False,5.78936406721766e-05,0.750799959001597,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.03909497278017773,False,11.112411625043023,0.0390949727810046,1.0,3.3289721786034275e-12,True,2,,single_outlier,single_outlier_k100_0,-8.268732920591049e-13,False,0.0390949727810046,9.308301378041506e-05,linear algebra,exact degree-two moment calculation,True
0.030852389186127222,False,11.112411625043023,0.03662007313617188,1.0,1.1488110588603146e-11,True,3,,single_outlier,single_outlier_k100_0,-0.00576768395004466,False,0.03662007313617188,0.10246445803204551,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.016035960535774666,False,11.112411625043023,0.030509772397522283,1.0,2.3267350537723975e-11,True,4,,single_outlier,single_outlier_k100_0,-0.014473811861747617,False,0.030509772397522283,0.10536545800277963,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.004875205966768849,False,11.112411625043023,0.016874579334132278,1.0,3.7891830550673005e-11,True,6,,single_outlier,single_outlier_k100_0,-0.011999373367363429,False,0.016874579334132278,0.6097024170449004,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.00399715186218161,False,11.112411625043023,0.008534391657097018,1.0,1.2888558346254712e-11,True,8,,single_outlier,single_outlier_k100_0,-0.004537239794915408,False,0.008534391657097018,10.294318291009404,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.22341587975992466,False,10.210879584017675,0.22341587977550148,1.0,6.253013702478296e-11,True,2,,single_outlier,single_outlier_k100_1,-1.5576817613549565e-11,False,0.22341587977550148,9.920797310769558e-05,linear algebra,exact degree-two moment calculation,True
0.17217481637858198,False,10.210879584017675,0.20406092235404572,1.0,5.431860509932239e-11,True,3,,single_outlier,single_outlier_k100_1,-0.031886105975463735,False,0.20406092235404572,0.13556095800595358,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.08940883845177905,False,10.210879584017675,0.1601653668881795,1.0,1.081175307135679e-10,True,4,,single_outlier,single_outlier_k100_1,-0.07075652843640046,False,0.1601653668881795,0.14528749999590218,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.033193894509630784,False,10.210879584017675,0.08589889629891445,1.0,3.307914178293e-11,True,6,,single_outlier,single_outlier_k100_1,-0.05270500178928367,False,0.08589889629891445,7.2611394170089625,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.016404258005390533,False,10.210879584017675,0.03520019370186844,1.0,6.819164064075128e-11,True,8,,single_outlier,single_outlier_k100_1,-0.01879593569647791,False,0.03520019370186844,2.667639041028451,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.02831349156957885,False,2.8933280839701183,0.02831349157046814,1.0,3.5468367874365838e-12,True,2,,single_outlier,single_outlier_k100_2,-8.892921121717023e-13,False,0.02831349157046814,0.00015375000657513738,linear algebra,exact degree-two moment calculation,True
0.02229238504721456,False,2.8933280839701183,0.02653008369800869,1.0,1.1785903276636764e-11,True,3,,single_outlier,single_outlier_k100_2,-0.0042376986507941285,False,0.02653008369800869,0.12240374996326864,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.011402029963456886,False,2.8933280839701183,0.022122021030451577,1.0,2.3645412595103807e-11,True,4,,single_outlier,single_outlier_k100_2,-0.010719991066994691,False,0.022122021030451577,0.24383095803204924,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
