repeat,system,method,products,accepted_degree_two,total_ns
4,827,cg,5,False,21084
2,686,cost_gated_certificate,2,True,44666
2,801,certificate,2,True,37500
1,733,cg,1,False,8291
1,724,certificate,2,True,35000
0,714,certificate,17,False,75250
2,756,certificate,2,True,34416
3,812,cg,3,False,15250
0,777,direct,0,False,8500
3,843,certificate,19,False,79458
3,682,cg,4,False,18041
1,870,cost_gated_certificate,2,True,33125
0,826,direct,0,False,7708
4,727,certificate,33,False,117209
3,708,cg,2,False,11458
2,675,interval_chebyshev,66,False,186000
4,803,cg,1,False,6791
1,675,cost_gated_certificate,2,True,32000
3,718,direct,0,False,7375
2,761,cg,2,False,11958
2,819,interval_chebyshev,556,False,1564542
4,797,cg,2,False,10625
2,824,cost_gated_certificate,2,True,33458
2,847,direct,0,False,7375
4,711,cg,1,False,8250
3,771,certificate,7,False,47208
0,778,interval_chebyshev,20,False,58542
0,864,cost_gated_certificate,22,False,88333
3,840,interval_chebyshev,9,False,27750
4,859,cg,4,False,18208
3,820,certificate,2,True,32917
4,833,cost_gated_certificate,2,True,32500
3,732,cg,1,False,7959
0,841,interval_chebyshev,9,False,27917
1,826,certificate,2,True,31708
4,848,direct,0,False,7250
0,744,cg,2,False,11333
1,819,direct,0,False,7041
2,797,cg,2,False,10542
0,873,interval_chebyshev,34,False,101250
0,767,certificate,2,True,32792
3,727,interval_chebyshev,33,False,95667
2,712,certificate,2,True,31542
4,714,interval_chebyshev,17,False,50125
2,676,interval_chebyshev,35,False,101291
2,816,cg,4,False,17667
0,839,cg,2,False,10209
1,701,certificate,2,True,32000
4,866,cost_gated_certificate,17,False,50541
0,895,cost_gated_certificate,2,True,32250
2,839,cg,2,False,10709
3,744,cost_gated_certificate,2,True,31875
3,818,cost_gated_certificate,2,True,31791
1,831,cost_gated_certificate,63,False,266000
0,881,interval_chebyshev,852,False,2710583
4,740,direct,0,False,31916
2,724,direct,0,False,11417
0,798,certificate,2,True,70542
2,780,cost_gated_certificate,18,False,57834
0,787,cost_gated_certificate,2,True,44208
2,719,direct,0,False,9875
4,831,cost_gated_certificate,63,False,215042
3,764,interval_chebyshev,913,False,2719750
3,705,direct,0,False,12917
0,676,interval_chebyshev,35,False,106625
3,858,cost_gated_certificate,11,False,36750
3,681,interval_chebyshev,12,False,39000
0,746,cg,3,False,23000
0,833,interval_chebyshev,242,False,719250
3,700,interval_chebyshev,99,False,297958
1,814,certificate,15,False,88334
1,813,certificate,14,False,70459
1,712,interval_chebyshev,17,False,52125
0,871,cg,1,False,9959
0,836,direct,0,False,8292
1,815,cg,4,False,19083
3,773,interval_chebyshev,426,False,1233541
3,832,cg,2,False,10958
4,848,cg,4,False,17625
1,719,direct,0,False,8250
4,849,cost_gated_certificate,24,False,100708
3,768,direct,0,False,7875
2,691,direct,0,False,7542
2,773,certificate,2,True,35750
1,818,certificate,2,True,35084
2,872,cost_gated_certificate,2,True,33750
3,830,certificate,64,False,208084
4,893,interval_chebyshev,970,False,2952291
0,763,interval_chebyshev,1770,False,5101583
3,892,direct,0,False,23375
0,713,cg,3,False,20000
1,797,interval_chebyshev,852,False,2460375
1,769,interval_chebyshev,103,False,295416
2,796,certificate,2,True,129750
4,801,cost_gated_certificate,2,True,94792
2,896,cost_gated_certificate,2,True,46292
2,673,cost_gated_certificate,2,True,42458
3,780,cost_gated_certificate,18,False,57417
1,751,interval_chebyshev,1506,False,4595917
1,882,cost_gated_certificate,2,True,68209
1,736,interval_chebyshev,90,False,263209
0,744,interval_chebyshev,29,False,84000
1,789,certificate,2,True,41333
4,880,cost_gated_certificate,12,False,37125
1,882,interval_chebyshev,431,False,1270250
2,681,interval_chebyshev,12,False,36208
3,811,cost_gated_certificate,21,False,61667
3,810,direct,0,False,12375
4,832,direct,0,False,8208
2,808,direct,0,False,7375
0,730,cost_gated_certificate,2,True,37958
2,728,cg,2,False,15583
3,726,cost_gated_certificate,2,True,35292
0,779,certificate,2,True,34208
3,711,cg,1,False,8709
1,830,direct,0,False,7917
4,714,cost_gated_certificate,17,False,51375
0,875,cost_gated_certificate,12,False,35959
0,707,direct,0,False,7541
3,688,interval_chebyshev,71,False,200875
4,678,direct,0,False,10292
2,814,interval_chebyshev,15,False,45250
1,847,cg,4,False,18625
2,765,direct,0,False,7666
3,878,interval_chebyshev,9,False,28083
0,775,certificate,2,True,33792
2,711,interval_chebyshev,25,False,73000
4,783,direct,0,False,7458
0,729,interval_chebyshev,3005,False,8986625
4,832,cost_gated_certificate,7,False,22417
4,733,certificate,2,True,53292
2,741,certificate,187,False,557042
3,709,cost_gated_certificate,2,True,35500
0,883,certificate,2,True,34083
3,788,cost_gated_certificate,2,True,33375
0,698,cg,1,False,10458
0,883,cg,1,False,6917
3,898,direct,0,False,8666
4,804,interval_chebyshev,7,False,23583
0,719,cost_gated_certificate,2,True,34792
1,806,certificate,462,False,1346542
2,873,cg,1,False,8250
2,728,interval_chebyshev,5951,False,18355791
0,855,certificate,9,False,134958
0,766,interval_chebyshev,271,False,790583
2,797,cost_gated_certificate,2,True,46375
3,883,cg,1,False,16875
1,679,interval_chebyshev,12,False,37833
3,754,interval_chebyshev,211,False,604375
4,772,interval_chebyshev,242,False,717834
1,790,direct,0,False,13209
2,789,cg,1,False,9083
0,737,certificate,2,True,39750
0,871,direct,0,False,9833
1,673,certificate,2,True,36792
4,878,cost_gated_certificate,9,False,29417
4,899,certificate,2,True,35750
0,768,direct,0,False,8333
3,728,cg,2,False,13375
1,872,direct,0,False,7666
4,771,direct,0,False,7666
2,759,interval_chebyshev,47,False,142458
4,671,cg,3,False,15333
4,867,direct,0,False,7833
1,878,certificate,9,False,55125
4,835,cg,2,False,12375
1,681,cg,4,False,18417
0,717,direct,0,False,8167
0,769,direct,0,False,7250
4,825,cg,1,False,8084
3,728,certificate,2,True,34708
2,811,cost_gated_certificate,21,False,64291
4,879,cost_gated_certificate,9,False,28083
2,861,certificate,12,False,62917
4,799,interval_chebyshev,252,False,864458
0,827,cg,5,False,32500
1,856,direct,0,False,19500
0,869,certificate,7,False,70500
0,743,direct,0,False,11250
0,892,cg,1,False,10125
4,737,certificate,2,True,44875
1,837,direct,0,False,9292
1,878,direct,0,False,7459
0,846,direct,0,False,7417
1,807,direct,0,False,7417
4,675,cg,2,False,13125
1,728,interval_chebyshev,5951,False,17702625
3,703,direct,0,False,50083
1,893,cg,1,False,23875
4,851,cost_gated_certificate,20,False,62709
2,899,interval_chebyshev,36,False,107250
3,750,cg,2,False,12625
2,685,cost_gated_certificate,2,True,78500
1,838,interval_chebyshev,13,False,42292
3,734,cg,1,False,9750
1,866,cost_gated_certificate,17,False,51792
3,890,certificate,17,False,86583
2,725,cg,1,False,8500
1,704,certificate,7,False,51167
3,852,cg,2,False,12000
4,891,certificate,17,False,77708
3,709,cg,2,False,11666
4,873,certificate,2,True,35750
0,792,certificate,2,True,35125
4,836,direct,0,False,9500
2,863,cost_gated_certificate,35,False,130125
0,691,direct,0,False,8375
0,824,direct,0,False,7667
0,722,direct,0,False,7291
3,736,cg,1,False,8458
4,725,cg,1,False,6709
0,800,interval_chebyshev,155,False,464709
2,887,cost_gated_certificate,2,True,35833
2,785,cg,1,False,8541
0,701,cg,1,False,7042
4,855,certificate,9,False,54375
3,829,cost_gated_certificate,71,False,351167
0,729,cg,2,False,24875
4,676,cost_gated_certificate,2,True,77417
0,890,cost_gated_certificate,17,False,53958
1,845,cg,3,False,18209
0,846,cost_gated_certificate,15,False,46584
4,856,cost_gated_certificate,8,False,25167
0,893,direct,0,False,14875
0,866,certificate,17,False,85458
2,748,cost_gated_certificate,19,False,58250
4,893,cost_gated_certificate,2,True,38459
0,832,cg,2,False,13125
0,891,direct,0,False,9417
4,846,cg,3,False,14792
1,844,cg,3,False,14375
0,878,cg,3,False,14417
1,750,interval_chebyshev,2983,False,8788875
0,746,interval_chebyshev,19,False,59084
4,809,cg,3,False,28458
0,877,certificate,9,False,92458
1,738,direct,0,False,12334
0,705,certificate,242,False,732958
3,831,interval_chebyshev,63,False,179708
0,683,cost_gated_certificate,2,True,39334
2,710,cost_gated_certificate,2,True,34833
0,763,direct,0,False,8875
2,867,direct,0,False,7500
2,682,cg,4,False,19958
4,675,certificate,2,True,34125
4,868,interval_chebyshev,17,False,51042
4,734,direct,0,False,7666
2,819,certificate,2,True,33333
3,858,direct,0,False,7750
4,854,cost_gated_certificate,10,False,31250
4,836,cost_gated_certificate,2,True,32167
4,724,cost_gated_certificate,2,True,32875
4,708,cg,2,False,12000
0,734,interval_chebyshev,144,False,409167
2,832,interval_chebyshev,7,False,21416
4,706,cg,2,False,10792
2,683,cg,1,False,6375
3,893,cost_gated_certificate,2,True,38416
3,852,cost_gated_certificate,7,False,23083
1,842,interval_chebyshev,12,False,36333
2,704,cost_gated_certificate,7,False,21666
4,882,certificate,2,True,34792
3,836,direct,0,False,7833
4,900,cost_gated_certificate,2,True,32917
1,874,interval_chebyshev,19,False,56541
1,833,cg,3,False,14375
3,687,cg,1,False,6791
2,882,certificate,2,True,31917
0,674,interval_chebyshev,128,False,365250
0,814,interval_chebyshev,15,False,44333
1,678,interval_chebyshev,13,False,38958
4,769,cost_gated_certificate,2,True,33000
4,785,cg,1,False,8375
2,742,cost_gated_certificate,97,False,314958
1,829,cost_gated_certificate,71,False,234042
2,828,interval_chebyshev,47,False,140958
2,786,cost_gated_certificate,2,True,34333
4,785,interval_chebyshev,736,False,2158458
4,678,interval_chebyshev,13,False,39333
0,699,cg,1,False,9666
2,883,cg,1,False,7166
4,896,cost_gated_certificate,2,True,35583
0,830,interval_chebyshev,64,False,190792
4,874,cost_gated_certificate,19,False,56542
0,786,interval_chebyshev,380,False,1145292
3,704,direct,0,False,19708
2,716,interval_chebyshev,17,False,53583
4,762,direct,0,False,9417
4,671,interval_chebyshev,242,False,704750
0,754,interval_chebyshev,211,False,625792
4,775,cg,2,False,15541
2,803,cg,1,False,7584
4,871,certificate,2,True,52584
4,719,cost_gated_certificate,2,True,39542
1,694,cost_gated_certificate,2,True,36625
2,766,direct,0,False,8500
0,875,cg,2,False,12458
4,699,cost_gated_certificate,2,True,35792
1,682,certificate,14,False,71042
2,785,cost_gated_certificate,2,True,34083
3,735,interval_chebyshev,104,False,307000
3,766,cg,1,False,8459
2,807,certificate,234,False,703833
2,703,interval_chebyshev,60,False,177333
4,824,certificate,2,True,34375
3,718,interval_chebyshev,1293,False,3836041
1,790,cg,1,False,10333
2,901,direct,0,False,10084
3,757,direct,0,False,7666
3,808,certificate,120,False,382125
2,842,cg,2,False,12125
4,741,certificate,187,False,572833
0,803,interval_chebyshev,93,False,272459
3,810,cg,3,False,15417
2,670,direct,0,False,8708
0,790,cost_gated_certificate,2,True,35541
0,751,cg,1,False,8542
4,894,direct,0,False,8250
3,843,direct,0,False,7334
0,755,direct,0,False,7500
3,717,certificate,2,True,35000
2,755,cost_gated_certificate,2,True,33792
4,679,cg,3,False,15333
4,856,certificate,8,False,50375
2,872,interval_chebyshev,63,False,188292
3,874,direct,0,False,7791
2,772,certificate,242,False,733708
0,789,cg,1,False,8083
3,761,interval_chebyshev,6892,False,20716666
4,754,cg,1,False,31958
4,786,cost_gated_certificate,2,True,99041
2,752,direct,0,False,13250
3,808,interval_chebyshev,120,False,348625
4,719,cg,1,False,9667
3,704,cg,3,False,14958
2,846,cg,3,False,14166
3,689,interval_chebyshev,45,False,133125
1,730,certificate,2,True,42084
4,830,cg,6,False,26000
2,716,certificate,17,False,79084
2,752,cost_gated_certificate,2,True,35250
3,683,certificate,2,True,34208
0,765,interval_chebyshev,484,False,1387584
4,673,certificate,2,True,33375
1,727,certificate,33,False,119083
3,805,interval_chebyshev,242,False,693250
1,771,cg,3,False,16083
3,715,interval_chebyshev,17,False,51667
0,818,certificate,2,True,36750
0,827,certificate,27,False,107416
0,677,direct,0,False,9083
0,750,interval_chebyshev,2983,False,8662666
4,736,direct,0,False,19583
2,674,direct,0,False,8750
0,749,cost_gated_certificate,19,False,60667
2,702,interval_chebyshev,62,False,184083
0,815,interval_chebyshev,15,False,46125
4,820,interval_chebyshev,286,False,845583
0,683,direct,0,False,8416
0,739,cg,3,False,19917
0,797,cost_gated_certificate,2,True,53583
3,783,direct,0,False,10084
2,893,direct,0,False,7375
2,866,direct,0,False,7167
4,888,certificate,2,True,43834
3,805,cost_gated_certificate,2,True,35875
3,804,cost_gated_certificate,7,False,23791
2,842,direct,0,False,8666
2,730,cost_gated_certificate,2,True,35250
3,732,certificate,2,True,33875
3,735,direct,0,False,7833
1,808,interval_chebyshev,120,False,349583
3,707,cost_gated_certificate,2,True,34583
2,846,interval_chebyshev,15,False,46875
0,802,cg,1,False,8958
2,730,direct,0,False,12041
4,789,certificate,2,True,36542
4,728,certificate,2,True,35459
2,798,interval_chebyshev,451,False,1329208
4,692,cost_gated_certificate,2,True,41750
4,790,cost_gated_certificate,2,True,33791
1,766,direct,0,False,8459
0,777,certificate,2,True,34542
3,868,cg,6,False,27375
4,892,cost_gated_certificate,2,True,33708
2,829,interval_chebyshev,71,False,213291
1,806,interval_chebyshev,462,False,1318666
2,680,certificate,12,False,60375
0,752,certificate,2,True,32542
3,691,certificate,2,True,32708
4,826,interval_chebyshev,32,False,94041
4,678,cost_gated_certificate,13,False,39083
1,901,certificate,2,True,32417
1,713,interval_chebyshev,17,False,50791
1,872,interval_chebyshev,63,False,181167
3,804,cg,2,False,11167
2,727,certificate,33,False,119750
1,773,interval_chebyshev,426,False,1223417
0,860,direct,0,False,8250
0,834,interval_chebyshev,123,False,344125
4,795,certificate,2,True,32708
0,899,certificate,2,True,31709
3,686,cost_gated_certificate,2,True,31959
4,857,direct,0,False,7792
3,670,certificate,7,False,46375
1,670,certificate,7,False,44292
3,813,cost_gated_certificate,14,False,41958
3,763,cost_gated_certificate,2,True,33875
0,757,cg,1,False,7958
4,853,certificate,14,False,66084
2,712,cg,2,False,11500
3,695,cg,2,False,10708
4,894,certificate,2,True,32875
1,783,interval_chebyshev,2864,False,8818833
0,745,cg,2,False,27125
4,859,cost_gated_certificate,14,False,44167
3,756,direct,0,False,25459
0,803,cost_gated_certificate,2,True,57083
1,897,cg,1,False,8458
3,784,cg,1,False,7625
0,772,direct,0,False,8083
3,837,cg,2,False,11500
2,722,certificate,2,True,34125
4,871,cg,1,False,8042
2,704,direct,0,False,7959
1,680,direct,0,False,7375
2,794,cost_gated_certificate,2,True,33916
4,768,certificate,2,True,33584
1,797,certificate,2,True,33583
2,807,cost_gated_certificate,234,False,713458
2,679,cost_gated_certificate,12,False,38125
2,743,cg,2,False,12000
3,853,interval_chebyshev,14,False,43334
2,823,certificate,2,True,34666
3,695,cost_gated_certificate,2,True,33666
4,703,direct,0,False,8084
4,776,interval_chebyshev,59,False,174459
3,853,cost_gated_certificate,14,False,151709
4,739,interval_chebyshev,242,False,705333
4,679,cost_gated_certificate,12,False,36500
0,741,direct,0,False,12292
1,796,interval_chebyshev,1652,False,5057500
4,812,cost_gated_certificate,14,False,45209
3,716,interval_chebyshev,17,False,52375
3,829,direct,0,False,34292
2,880,direct,0,False,9125
0,707,cg,2,False,21375
4,695,cg,2,False,11708
0,765,cg,2,False,11417
0,851,direct,0,False,8583
1,673,cg,2,False,11542
4,736,cost_gated_certificate,2,True,68125
0,794,cost_gated_certificate,2,True,39333
4,844,cost_gated_certificate,16,False,51291
2,847,cg,4,False,19625
3,785,cost_gated_certificate,2,True,35792
3,716,cost_gated_certificate,17,False,53167
4,870,interval_chebyshev,242,False,703292
3,686,interval_chebyshev,234,False,676417
0,898,direct,0,False,10917
0,843,certificate,19,False,86416
1,825,cost_gated_certificate,2,True,34083
3,700,direct,0,False,7875
1,893,interval_chebyshev,970,False,2885667
4,809,certificate,62,False,236291
3,686,cg,1,False,12500
4,878,cg,3,False,15709
0,801,cg,1,False,7250
4,701,direct,0,False,13708
3,804,interval_chebyshev,7,False,23459
0,896,interval_chebyshev,136,False,387416
2,900,cg,2,False,11083
1,883,interval_chebyshev,219,False,633958
1,888,certificate,2,True,44750
3,828,interval_chebyshev,47,False,138333
1,676,cost_gated_certificate,2,True,39542
2,727,direct,0,False,9667
0,802,certificate,2,True,34750
2,703,direct,0,False,8667
3,726,cg,1,False,8375
2,771,interval_chebyshev,7,False,22792
2,729,cg,2,False,11208
0,675,certificate,2,True,34750
1,677,interval_chebyshev,20,False,59791
3,897,interval_chebyshev,77,False,221875
1,724,cost_gated_certificate,2,True,33875
3,884,direct,0,False,7916
2,710,cg,2,False,11833
1,714,direct,0,False,7666
0,712,direct,0,False,7083
4,676,certificate,2,True,33292
1,713,certificate,17,False,75916
1,711,interval_chebyshev,25,False,74334
4,833,direct,0,False,8209
4,838,cost_gated_certificate,13,False,40792
2,775,cg,2,False,11583
4,693,interval_chebyshev,25,False,74333
4,829,certificate,71,False,227000
3,712,cost_gated_certificate,17,False,49875
4,773,interval_chebyshev,426,False,1225875
1,839,direct,0,False,7625
4,700,interval_chebyshev,99,False,282458
2,818,cg,1,False,8125
1,901,direct,0,False,7458
3,685,certificate,2,True,35625
2,696,certificate,2,True,34292
1,811,cost_gated_certificate,21,False,63167
3,886,direct,0,False,7416
1,672,cg,2,False,11834
1,849,certificate,24,False,94792
2,759,cost_gated_certificate,2,True,33458
3,797,interval_chebyshev,852,False,3379625
1,747,cost_gated_certificate,19,False,59000
4,727,cg,6,False,45542
4,776,cost_gated_certificate,2,True,98875
1,792,cost_gated_certificate,2,True,44917
4,788,interval_chebyshev,113,False,605708
2,852,cg,2,False,25083
0,836,certificate,2,True,61583
2,740,direct,0,False,12750
4,734,certificate,2,True,37708
3,894,certificate,2,True,34959
1,833,direct,0,False,12375
1,871,cost_gated_certificate,2,True,36125
0,790,certificate,2,True,547750
1,897,cost_gated_certificate,2,True,93292
2,873,cost_gated_certificate,2,True,108583
4,691,cg,1,False,16042
1,837,certificate,2,True,46792
3,700,cg,1,False,9833
2,839,direct,0,False,12833
0,892,interval_chebyshev,1920,False,5748709
1,766,cost_gated_certificate,2,True,103375
1,746,direct,0,False,15708
1,735,cost_gated_certificate,2,True,42958
4,782,cg,5,False,28584
0,747,certificate,19,False,88542
2,700,cg,1,False,8625
0,684,cg,1,False,7834
4,688,cost_gated_certificate,2,True,36917
1,879,certificate,9,False,55541
1,692,direct,0,False,9292
4,886,cost_gated_certificate,2,True,36541
0,816,cost_gated_certificate,15,False,47333
4,717,interval_chebyshev,2559,False,7636125
1,775,interval_chebyshev,111,False,356666
1,679,cg,3,False,25041
3,851,cost_gated_certificate,20,False,62500
1,732,direct,0,False,20625
2,684,direct,0,False,8458
2,828,cost_gated_certificate,47,False,182625
2,858,direct,0,False,8875
3,804,direct,0,False,7625
2,788,direct,0,False,7333
4,765,certificate,2,True,40834
1,862,cost_gated_certificate,15,False,47917
4,887,certificate,2,True,36584
0,846,cg,3,False,16750
3,703,certificate,2,True,35083
4,782,certificate,18,False,82167
0,873,direct,0,False,7958
4,825,direct,0,False,7375
1,745,interval_chebyshev,19,False,59833
0,778,direct,0,False,7416
3,841,cg,2,False,12459
1,760,interval_chebyshev,38,False,115167
0,822,cost_gated_certificate,2,True,34958
2,830,certificate,64,False,210792
1,840,cost_gated_certificate,9,False,28083
3,693,cg,5,False,22125
2,705,certificate,242,False,730541
3,781,direct,0,False,8625
1,695,interval_chebyshev,2048,False,5929459
2,694,interval_chebyshev,4057,False,12333625
3,723,direct,0,False,54042
2,816,certificate,15,False,146916
3,873,interval_chebyshev,34,False,104458
0,680,direct,0,False,20084
2,713,certificate,17,False,98750
3,716,certificate,17,False,83375
3,779,cost_gated_certificate,18,False,56125
3,854,interval_chebyshev,10,False,31708
3,790,direct,0,False,10250
3,760,direct,0,False,8291
1,852,cost_gated_certificate,7,False,23666
1,848,cg,4,False,24875
0,834,cost_gated_certificate,2,True,42000
4,872,interval_chebyshev,63,False,213917
4,873,interval_chebyshev,34,False,103208
2,863,direct,0,False,16583
4,854,interval_chebyshev,10,False,32041
1,797,direct,0,False,10042
2,876,certificate,10,False,159125
0,801,interval_chebyshev,111,False,332209
2,802,direct,0,False,39666
3,857,interval_chebyshev,8,False,27333
4,861,cost_gated_certificate,12,False,37209
0,801,cost_gated_certificate,2,True,75042
2,786,direct,0,False,11959
3,844,certificate,16,False,83667
3,703,cg,1,False,13125
1,711,certificate,2,True,38166
4,704,cost_gated_certificate,7,False,22792
1,714,interval_chebyshev,17,False,50375
2,870,cost_gated_certificate,2,True,35500
4,857,cg,3,False,16125
2,771,cost_gated_certificate,7,False,22542
1,713,cg,3,False,14125
0,692,interval_chebyshev,29,False,84583
3,843,interval_chebyshev,19,False,55166
1,811,direct,0,False,10125
1,812,certificate,14,False,70333
1,706,cg,2,False,11417
4,799,cg,1,False,7291
1,755,cost_gated_certificate,2,True,35292
4,883,cg,1,False,8083
1,763,interval_chebyshev,1770,False,5004416
0,743,interval_chebyshev,51,False,143459
2,850,direct,0,False,9375
4,777,direct,0,False,7209
3,712,interval_chebyshev,17,False,50084
3,770,direct,0,False,7208
3,780,interval_chebyshev,18,False,52083
4,767,interval_chebyshev,167,False,462833
3,762,cg,2,False,11250
1,834,cost_gated_certificate,2,True,34583
0,844,interval_chebyshev,16,False,46042
4,811,cg,2,False,10584
3,881,cg,1,False,7084
2,866,cost_gated_certificate,17,False,49792
4,877,direct,0,False,13875
1,803,cost_gated_certificate,2,True,34458
3,774,direct,0,False,8042
0,735,cost_gated_certificate,2,True,33042
1,724,interval_chebyshev,47,False,133333
1,895,direct,0,False,7666
4,852,certificate,2,True,32375
0,714,interval_chebyshev,17,False,50084
1,855,certificate,9,False,52084
3,673,cost_gated_certificate,2,True,32667
1,755,cg,1,False,7459
3,785,direct,0,False,7625
3,783,cost_gated_certificate,2,True,32375
0,852,cg,2,False,10958
3,879,cg,3,False,13625
3,678,cost_gated_certificate,13,False,39208
1,716,interval_chebyshev,17,False,49708
2,863,interval_chebyshev,35,False,100625
3,889,direct,0,False,8166
1,861,cg,4,False,18042
3,792,cg,1,False,6959
1,802,cg,1,False,6250
3,693,cost_gated_certificate,25,False,96541
4,812,cg,3,False,13917
1,888,cost_gated_certificate,19,False,55625
0,674,cost_gated_certificate,2,True,32167
2,707,cg,2,False,10917
0,863,direct,0,False,6959
4,848,interval_chebyshev,31,False,88875
1,724,direct,0,False,6708
3,727,certificate,33,False,118292
4,751,cg,1,False,7500
1,864,interval_chebyshev,22,False,63708
4,740,certificate,370,False,1058917
1,687,interval_chebyshev,125,False,354375
4,750,cg,2,False,11125
0,831,cost_gated_certificate,63,False,201875
2,820,interval_chebyshev,286,False,951208
3,859,cost_gated_certificate,14,False,44542
2,805,interval_chebyshev,242,False,711834
2,877,certificate,9,False,115458
1,850,direct,0,False,20125
2,796,interval_chebyshev,1652,False,4855584
2,874,direct,0,False,15042
0,804,certificate,2,True,65625
3,684,certificate,2,True,40666
4,722,certificate,2,True,36625
4,760,cg,5,False,33959
3,896,cost_gated_certificate,2,True,36334
2,734,certificate,2,True,35625
1,877,direct,0,False,9041
0,744,cost_gated_certificate,2,True,35000
1,720,direct,0,False,8292
4,696,certificate,2,True,34416
1,868,certificate,17,False,82500
3,867,direct,0,False,7875
0,755,certificate,2,True,37291
3,749,interval_chebyshev,19,False,58917
1,801,direct,0,False,8292
2,861,cost_gated_certificate,12,False,37625
2,769,interval_chebyshev,103,False,306125
1,890,cg,3,False,17292
4,855,cost_gated_certificate,9,False,29167
3,678,direct,0,False,11792
4,673,cg,2,False,12500
0,889,direct,0,False,7542
3,701,cost_gated_certificate,2,True,36375
2,811,direct,0,False,8084
0,807,interval_chebyshev,234,False,682500
2,799,cost_gated_certificate,2,True,36625
1,676,cg,2,False,12167
3,808,cost_gated_certificate,120,False,372916
3,799,certificate,2,True,33708
0,792,cg,1,False,8459
2,840,direct,0,False,8042
0,734,cost_gated_certificate,2,True,33542
4,724,certificate,2,True,34000
4,839,direct,0,False,7750
0,819,cost_gated_certificate,2,True,34208
4,808,interval_chebyshev,120,False,354417
2,861,interval_chebyshev,12,False,35792
1,671,cg,3,False,15458
1,773,direct,0,False,7833
0,835,certificate,2,True,34250
1,800,direct,0,False,7708
3,805,direct,0,False,7375
1,816,interval_chebyshev,15,False,48000
3,721,certificate,2,True,33375
4,707,cost_gated_certificate,2,True,33791
0,892,direct,0,False,7917
1,680,cost_gated_certificate,12,False,37958
2,899,direct,0,False,7417
3,778,direct,0,False,7167
4,805,certificate,2,True,33333
4,691,cost_gated_certificate,2,True,33208
3,850,cost_gated_certificate,21,False,64292
3,731,interval_chebyshev,788,False,2343541
0,861,certificate,12,False,75792
0,766,cg,1,False,10041
2,717,interval_chebyshev,2559,False,7754083
2,877,cg,3,False,39541
2,707,direct,0,False,33708
2,878,certificate,9,False,92834
2,700,certificate,2,True,47000
1,700,interval_chebyshev,99,False,292208
1,804,cg,2,False,13917
1,786,direct,0,False,10458
0,823,certificate,2,True,39709
3,793,direct,0,False,9208
2,736,interval_chebyshev,90,False,264250
3,873,cg,1,False,8458
3,832,certificate,2,True,37417
0,679,cg,3,False,16666
4,747,direct,0,False,8833
2,709,cost_gated_certificate,2,True,37291
1,731,interval_chebyshev,788,False,2314292
0,895,interval_chebyshev,255,False,752917
2,761,direct,0,False,15708
4,818,cg,1,False,11417
1,772,certificate,242,False,796458
1,693,cost_gated_certificate,25,False,113167
2,850,interval_chebyshev,21,False,64375
0,693,direct,0,False,9041
3,824,direct,0,False,7750
1,678,direct,0,False,7208
4,897,cost_gated_certificate,2,True,37084
1,706,certificate,2,True,35083
3,741,cg,3,False,17042
1,725,certificate,2,True,34333
0,808,cg,3,False,15541
0,788,direct,0,False,8042
1,750,cg,2,False,11541
1,821,interval_chebyshev,152,False,446834
1,798,certificate,2,True,37333
0,692,direct,0,False,8083
4,692,cg,1,False,7958
3,766,direct,0,False,7666
2,889,certificate,17,False,77625
3,884,cost_gated_certificate,2,True,34416
2,800,interval_chebyshev,155,False,464416
1,748,direct,0,False,8625
0,828,cost_gated_certificate,47,False,166250
0,853,direct,0,False,8167
1,716,certificate,17,False,76875
0,807,cg,3,False,16041
2,788,cg,1,False,6917
1,748,interval_chebyshev,19,False,58750
1,807,certificate,234,False,713084
3,839,interval_chebyshev,10,False,32292
0,757,certificate,2,True,38292
0,736,direct,0,False,8583
3,718,cost_gated_certificate,2,True,35500
4,705,direct,0,False,8000
0,693,interval_chebyshev,25,False,76500
2,769,cost_gated_certificate,2,True,33791
4,846,interval_chebyshev,15,False,47250
2,692,certificate,2,True,32583
0,726,cg,1,False,8958
2,798,cg,1,False,7167
1,693,interval_chebyshev,25,False,76459
3,876,interval_chebyshev,10,False,31583
2,674,certificate,2,True,34833
4,728,interval_chebyshev,5951,False,17982625
0,747,cost_gated_certificate,19,False,62542
3,765,direct,0,False,56750
1,874,cost_gated_certificate,19,False,61458
4,819,direct,0,False,12333
4,808,direct,0,False,8709
4,879,direct,0,False,7917
1,761,cost_gated_certificate,2,True,93083
4,900,direct,0,False,10542
0,796,interval_chebyshev,1652,False,4718333
2,836,cost_gated_certificate,2,True,93417
1,843,cg,4,False,27625
1,857,direct,0,False,14917
1,754,interval_chebyshev,211,False,597000
0,885,interval_chebyshev,61,False,173459
1,684,interval_chebyshev,889,False,2544125
4,765,cg,2,False,12125
3,838,cost_gated_certificate,13,False,39250
2,809,certificate,62,False,210125
2,812,cost_gated_certificate,14,False,41625
1,781,certificate,18,False,81166
0,842,direct,0,False,9166
0,843,interval_chebyshev,19,False,55458
1,739,certificate,242,False,874167
2,892,cost_gated_certificate,2,True,66167
3,780,direct,0,False,15208
4,823,certificate,2,True,43417
2,841,cost_gated_certificate,9,False,30583
0,876,cg,3,False,18500
1,697,cg,1,False,8125
0,727,cost_gated_certificate,33,False,126333
1,741,certificate,187,False,551167
