system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,preconditioned_weyl_lower,preconditioned_weyl_upper,preconditioned_exact_lower,preconditioned_exact_upper,interval_chebyshev_degree,raw_gradient_norm,preconditioned_gradient_norm
693,damped_oscillator,20,0,2,0,0.01,0.14986930601120324,25.75913121918173,0.2702518106162046,17.435973354565846,25,0.7120313681239324,1.23716776019233
694,damped_oscillator,20,0,2,1,0.01,0.18096708398247105,628464.0909245127,0.47812150815666415,628455.049588401,3437,49.77503101731143,78.28561776085161
695,damped_oscillator,20,0,2,2,0.01,0.21452126102885552,160169.85819738358,0.5958626791111648,160160.8168831292,1594,24.770296902860352,38.95821304474365
696,damped_oscillator,20,0,2,3,0.01,0.21685422723773962,41405.912234922114,0.575476535728571,41396.87100486829,806,12.234882794072604,19.24262936544959
697,damped_oscillator,20,0,2,4,0.01,0.2214416489785188,11011.573076459468,0.5716951802599215,11002.532160654906,412,5.955439101961523,9.366426964143686
698,damped_oscillator,20,0,2,5,0.01,0.2242984340857037,3097.2176010786975,0.5708308408240622,3088.1777889053283,217,2.8146526231492293,4.426705801803019
699,damped_oscillator,20,0,2,6,0.01,0.22609904036567122,970.9949136789455,0.5706764786647817,961.9585615363351,121,1.2516420916317728,1.9684947962858887
700,damped_oscillator,20,0,2,7,0.01,0.2274469046964714,371.0353952246242,0.5707761338134526,362.00785131549003,75,0.48812155941317087,0.7676831109374345
701,damped_oscillator,20,0,2,8,0.01,0.22872519046024078,193.80413346744066,0.5708482427127135,184.7917419619485,54,0.14145516024863986,0.22247068444601747
702,damped_oscillator,20,0,2,9,0.01,0.22945735452199043,145.91567058621538,0.5708528381592389,136.91565587332525,47,0.02038782009454113,0.03206452336443779
703,damped_oscillator,20,0,2,10,0.01,0.2296003402589692,138.7919943288593,0.5708500961980534,129.7948097517323,46,0.0006393776487818159,0.0010055680039888948
704,damped_oscillator,20,1,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,3.5432292017433755,7.512841799901716
705,damped_oscillator,20,1,0,1,0.1,0.6207349645122079,9904.014121185683,0.6501766600807485,9894.973252310001,233,18.77134000999614,29.718499658319416
706,damped_oscillator,20,1,0,2,0.1,0.656987115014932,57826.46493886699,0.7576129072252736,57817.423691227596,548,48.57229460388775,77.11657988770192
707,damped_oscillator,20,1,0,3,0.1,0.6509461423357048,14782.847714957816,0.8751866545640238,14773.806747452236,278,24.08196119966846,38.23038021873201
708,damped_oscillator,20,1,0,4,0.1,0.6576220199989437,3850.313894256147,0.861327959700044,3841.2740033945643,142,11.805202380019946,18.7420679013822
709,damped_oscillator,20,1,0,5,0.1,0.6634327813241486,1042.7825333840087,0.8589512557784293,1033.746660724623,74,5.669908245485627,9.002805727232149
710,damped_oscillator,20,1,0,6,0.1,0.6680018449666913,306.80466043647095,0.8599365060756112,297.78315423585093,40,2.6187446392710267,4.158837001270305
711,damped_oscillator,20,1,0,7,0.1,0.6732188099671891,106.79614068727902,0.8611239044800119,97.8249113459562,24,1.120815750343333,1.780205704794277
712,damped_oscillator,20,1,0,8,0.1,0.6784058050247221,49.55424076477557,0.8622005531997587,41.01742157203974,16,0.4056640048143493,0.6443380975821158
713,damped_oscillator,20,1,0,9,0.1,0.6828081485756157,46.807449294483035,0.86299858833275,37.99457502991336,16,0.09831195642545205,0.15615425618638049
714,damped_oscillator,20,1,0,10,0.1,0.6847079497801041,46.90455901127345,0.8633022554543988,38.07311435472778,16,0.009256412624058213,0.014702466418225929
715,damped_oscillator,20,1,0,11,0.1,0.684925796059997,46.91556980545461,0.863334110500394,38.082731929622,16,0.00013859468364466645,0.00022013751673198798
716,damped_oscillator,20,1,1,0,0.03,0.2642835064385185,21.103661857607506,0.33598134216291153,13.728828919154893,17,1.2106618950601078,2.1344877403214664
717,damped_oscillator,20,1,1,1,0.03,0.29012830136688217,441695.96222962387,0.4439461689180707,441686.92089666874,2276,72.1461331761486,113.468921308155
718,damped_oscillator,20,1,1,2,0.03,0.4199661475324483,112662.96389085414,0.5766147521029454,112653.92258895579,956,35.890879256736646,56.44740885598399
719,damped_oscillator,20,1,1,3,0.03,0.4084450858856422,29175.321409004835,0.5598501674173579,29166.280226527306,493,17.713216806787408,27.8583199616058
720,damped_oscillator,20,1,1,4,0.03,0.41495269517267375,7786.596773748967,0.5606759814316015,7777.556035513832,253,8.609089020418963,13.539804359453377
721,damped_oscillator,20,1,1,5,0.03,0.41875017164406503,2206.178207649344,0.5613224943838778,2197.139021669073,134,4.05581537802735,6.378701468417193
722,damped_oscillator,20,1,1,6,0.03,0.4212946186028095,701.8602814008098,0.5618319817170396,692.8259324481764,76,1.7903494098935107,2.8157350943609756
723,damped_oscillator,20,1,1,7,0.03,0.4242662857763213,275.4509589628551,0.5624488959309235,266.4288642825526,47,0.6865036754834007,1.079684490060284
724,damped_oscillator,20,1,1,8,0.03,0.42725338972504323,149.41558725289005,0.5630489796778615,140.4145658429975,35,0.19116982659031267,0.3006584001075426
725,damped_oscillator,20,1,1,9,0.03,0.42884419900559845,116.21037688002914,0.563355807261159,107.22628268817695,31,0.025069847200375733,0.039428084886086914
726,damped_oscillator,20,1,1,10,0.03,0.42911770248448833,111.7134351128228,0.5634068669825285,102.73286835126333,30,0.0006569077910735686,0.0010331381736207426
727,damped_oscillator,20,1,2,0,0.01,0.1990462667754443,43.8923810407742,0.25974303994447084,35.06977967085055,28,1.0011425346054474,1.6612859555971842
728,damped_oscillator,20,1,2,1,0.01,0.3307075747208398,1353797.3731315988,0.40316558822786275,1353788.3317914873,3732,73.2803131667612,115.26230072452803
729,damped_oscillator,20,1,2,2,0.01,0.45288748168474957,345061.92768768565,0.5962543295406857,345052.8863577331,1610,36.455986058534236,57.34084875591643
730,damped_oscillator,20,1,2,3,0.01,0.45463407741419015,89218.02106018465,0.5588803358258961,89208.97976935931,817,17.99666238444382,28.306080999752485
731,damped_oscillator,20,1,2,4,0.01,0.45494163470850124,23730.48782519568,0.5588647667356952,23721.446680314348,422,8.751869309376902,13.765042141068
732,damped_oscillator,20,1,2,5,0.01,0.4551276910366753,6672.84225634445,0.5595353698383632,6663.8016232165,224,4.130272442950851,6.495951234694723
733,damped_oscillator,20,1,2,6,0.01,0.45524638740614676,2087.7316677597,0.5600009108980376,2078.6926332725934,125,1.8332734847011802,2.8832539230343746
734,damped_oscillator,20,1,2,7,0.01,0.45532886314437826,792.9318362203925,0.5603481204758414,783.8968522022308,77,0.7132095826855257,1.1216857199612498
735,damped_oscillator,20,1,2,8,0.01,0.455397750890555,410.26880399464227,0.560646461140307,401.2408169108694,56,0.20568503534550886,0.3234868951723675
736,damped_oscillator,20,1,2,9,0.01,0.45543616196300696,307.12703540079957,0.5608091209806941,298.1048957960703,48,0.029324358193089685,0.04611927925923695
737,damped_oscillator,20,1,2,10,0.01,0.4554435431902536,291.94365222634,0.5608392198345805,282.92286980859535,47,0.0009007117141382686,0.0014165757628169999
738,damped_oscillator,20,2,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,4.0635833080582415,7.266870859223817
739,damped_oscillator,20,2,0,1,0.1,0.6444691490921158,9904.014121185683,0.656769308343195,9894.97325231211,229,18.220492271137296,28.756210608338527
740,damped_oscillator,20,2,0,2,0.1,0.7024869819912426,24204.8189303247,0.7284012812618135,24195.777849576654,343,32.281271960619456,51.78274976767951
741,damped_oscillator,20,2,0,3,0.1,0.7135608656724122,6229.526961890751,0.8469524239543547,6220.486645890653,173,16.00513316130662,25.67364413852241
742,damped_oscillator,20,2,0,4,0.1,0.7442557766845941,1647.722598832002,0.8549508990086832,1638.685208151951,87,7.716383573667757,12.383248167107947
743,damped_oscillator,20,2,0,5,0.1,0.7760051241555291,462.3512600892559,0.8583417038844127,453.3248066372589,45,3.5972963092489674,5.777529749118258
744,damped_oscillator,20,2,0,6,0.1,0.7912103100373569,146.9945318655403,0.8604578542870124,138.01009663610594,26,1.583943522445005,2.5465548217025797
745,damped_oscillator,20,2,0,7,0.1,0.8030115625965573,62.7963000324703,0.8624405630321353,54.127492502355864,17,0.626575251981251,1.0080793126516285
746,damped_oscillator,20,2,0,8,0.1,0.8136531157606705,60.07096840147909,0.8640811881629827,51.19069077504393,16,0.19304234969249887,0.31061581274392747
747,damped_oscillator,20,2,0,9,0.1,0.8202836871022674,60.20595521023479,0.8650203436293964,51.31727624682725,16,0.0319529382829353,0.05141409300015668
748,damped_oscillator,20,2,0,10,0.1,0.8218522709691312,60.257659644443706,0.8652273728133719,51.36777045151682,16,0.0013099836918982956,0.0021078382075414076
749,damped_oscillator,20,2,1,0,0.03,0.30538117650734165,25.10692321195865,0.3346455826090687,16.945846653919784,17,1.4053497931093102,2.3521888186748496
750,damped_oscillator,20,2,1,1,0.03,0.34306046630224685,601836.2104054458,0.39110305836633197,601827.1690696636,2443,84.25427808224518,132.51311473183395
751,damped_oscillator,20,2,1,2,0.03,0.39852349554992195,153491.99338337235,0.4992261151959376,153482.95207039177,1145,41.916693878673584,65.92502895056117
752,damped_oscillator,20,2,1,3,0.03,0.38829127404171737,39738.48831111631,0.4794196491126507,39729.4470858365,590,20.686546078510407,32.534772919005
753,damped_oscillator,20,2,1,4,0.03,0.3847611306548864,10599.266857281951,0.47948367087504173,10590.225958424138,307,10.054825969169135,15.81360178558476
754,damped_oscillator,20,2,1,5,0.03,0.38295733843001,2998.3514972246367,0.47982437028699176,2989.3117403472324,164,4.738377370023608,7.452189897647128
755,damped_oscillator,20,2,1,6,0.03,0.38186124803413735,950.1238795060417,0.4800668444480436,941.087693265662,92,2.093472746979006,3.2924660819172487
756,damped_oscillator,20,2,1,7,0.03,0.3806957409754119,369.8109709944724,0.4803441510838763,360.7839270822535,58,0.804401510998146,1.265105878121565
757,damped_oscillator,20,2,1,8,0.03,0.3795427475862586,198.2671414988817,0.48061620323633103,189.2563348618313,43,0.2251364945392233,0.3540787762429774
758,damped_oscillator,20,2,1,9,0.03,0.37892730042172007,152.91379603342025,0.4807572625447096,143.91691984913768,38,0.029886117246768415,0.04700277422028678
759,damped_oscillator,20,2,1,10,0.03,0.3788195514233077,146.6958166224938,0.48078118969906825,137.70203085880155,37,0.0008011838985329254,0.0012600454445557258
760,damped_oscillator,20,2,2,0,0.01,0.18227671789185818,55.536715000472256,0.23262288930202388,46.658146712711996,33,1.1925025648132197,1.9262004811636575
761,damped_oscillator,20,2,2,1,0.01,0.2048509066890083,1819571.6861150188,0.310297121270335,1819562.6447740195,5497,85.06928891894918,133.80944630399026
762,damped_oscillator,20,2,2,2,0.01,0.20439998628440265,463760.668124218,0.4164211465104772,463751.6267907824,2778,42.31757537693161,66.5623508513145
763,damped_oscillator,20,2,2,3,0.01,0.19845130793188054,119895.63136767142,0.3918003473034516,119886.59006337392,1434,20.887272771724323,32.85334183376482
764,damped_oscillator,20,2,2,4,0.01,0.1963326707830169,31882.001084952404,0.39089151632920927,31872.9598893974,744,10.155650582351882,15.97316867886566
765,damped_oscillator,20,2,2,5,0.01,0.19523885935006982,8959.24094776259,0.39125869503629473,8950.200134047343,396,4.79213651266873,7.536961644654322
766,damped_oscillator,20,2,2,6,0.01,0.19464396825789132,2798.7208080268083,0.3915087025043856,2789.6811921270887,222,2.127484826025971,3.345975428324564
767,damped_oscillator,20,2,2,7,0.01,0.19427448390598578,1059.4880077867613,0.3916946173479113,1050.4514661573407,137,0.8284877027143908,1.30298706325445
768,damped_oscillator,20,2,2,8,0.01,0.1939805548180227,545.4851335203264,0.3918496827193629,536.4540945806386,98,0.23953649015730355,0.3767260722368118
769,damped_oscillator,20,2,2,9,0.01,0.19381727791206207,406.7172408197034,0.3919336624391806,397.69111251446657,85,0.034359651813660234,0.05403843340088608
770,damped_oscillator,20,2,2,10,0.01,0.19378568864717946,386.1646771519917,0.3919495610746798,377.13975631663254,83,0.0010679955844587327,0.001679668018064411
771,damped_oscillator,20,3,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,5.355464151418037,8.838329753157867
772,damped_oscillator,20,3,0,1,0.1,0.6545651739948101,9904.014121184804,0.6760296884335482,9894.973252317513,227,18.131406740538935,28.570354970137508
773,damped_oscillator,20,3,0,2,0.1,0.7162704947827134,32152.35436075172,0.7450593192906872,32143.31321277128,391,36.205333380955196,58.118448619937936
774,damped_oscillator,20,3,0,3,0.1,0.8099468791335201,8264.546101576074,0.8472445764473937,8255.505522448684,187,18.08301007604466,29.03170389234964
775,damped_oscillator,20,3,0,4,0.1,0.790903720960169,2178.8564660050833,0.8534486226670916,2169.8180577172084,97,8.771906848073181,14.08726316931123
776,damped_oscillator,20,3,0,5,0.1,0.7797298652615401,606.305462179165,0.8586727911631657,597.2750966907831,52,4.127319258937947,6.6318250368438365
777,damped_oscillator,20,3,0,6,0.1,0.7745911047366011,189.07515183203964,0.8616450965416057,180.0740029975937,29,1.8373270739704903,2.9544512542605657
778,damped_oscillator,20,3,0,7,0.1,0.7721800025255725,73.38100052129387,0.8634039089591589,64.51922605593178,18,0.7374010157782747,1.1864060362811428
779,damped_oscillator,20,3,0,8,0.1,0.7707072329622653,56.17740011922419,0.8646313000305244,47.34900568842566,16,0.23356917085310222,0.37582572374374584
780,damped_oscillator,20,3,0,9,0.1,0.7698578970517905,56.30956516839552,0.8653735539589896,47.457458925393894,16,0.04130930691473613,0.06646902152534573
781,damped_oscillator,20,3,0,10,0.1,0.7696476538054079,56.36862986613187,0.8655589211473774,47.51374813150885,16,0.0019446274863465602,0.0031290161268230734
782,damped_oscillator,20,3,1,0,0.03,0.28969584797327674,23.940438530104444,0.3408392091367166,16.0504420857068,17,1.4056231813525002,2.291807482375873
783,damped_oscillator,20,3,1,1,0.03,0.3075664933777751,555174.4290098741,0.36111885358059276,555165.3876747476,2478,80.94182421046281,127.30292796739708
784,damped_oscillator,20,3,1,2,0.03,0.3042404766705758,141530.93462433116,0.4049795320392156,141521.89331393698,1258,40.28111720821017,63.35253186361975
785,damped_oscillator,20,3,1,3,0.03,0.30105616047662076,36611.34262108155,0.3997702068466706,36602.301405917024,644,19.88816052662621,31.279056967093318
786,damped_oscillator,20,3,1,4,0.03,0.30020744387026244,9749.679357103494,0.4000965182142736,9740.6384972012,333,9.675362691862297,15.216789557151793
787,damped_oscillator,20,3,1,5,0.03,0.2998084503621189,2749.8820975535705,0.40030600499210345,2740.842487008765,177,4.567787000257794,7.183895693743638
788,damped_oscillator,20,3,1,6,0.03,0.2995581302280819,866.8801093655509,0.4004573644173219,857.8444529980504,100,2.025583317339382,3.1856943726675917
789,damped_oscillator,20,3,1,7,0.03,0.2992762905016573,334.6359262286212,0.40063581113538993,325.6106889480004,62,0.7845510421077903,1.2338864627753428
790,damped_oscillator,20,3,1,8,0.03,0.298993204338294,177.40270360274317,0.4008138493613439,168.39721759663922,45,0.2236141560300988,0.35168454976642755
791,damped_oscillator,20,3,1,9,0.03,0.2988380588271145,135.3720432256797,0.4009099109028033,126.38559686509785,40,0.030966148294829996,0.04870137076630477
792,damped_oscillator,20,3,1,10,0.03,0.29880944326208614,129.3642549973915,0.40092735503305493,120.38260076439963,39,0.0008988099795952107,0.0014135848491480588
793,damped_oscillator,20,3,2,0,0.01,0.15560739896982306,49.75688686596911,0.2115963681175662,40.925676872810804,33,1.1666873686301995,1.8674881516261037
794,damped_oscillator,20,3,2,1,0.01,0.16247291321864743,1588378.1401860374,0.23225910012647602,1588369.0988454134,5767,79.39774596706444,124.88531687353358
795,damped_oscillator,20,3,2,2,0.01,0.16032995657353105,404755.4888462299,0.26768982754360326,404746.4475142689,2931,39.50299084980487,62.133710060039874
796,damped_oscillator,20,3,2,3,0.01,0.1590904029884203,104600.13076281766,0.26226270335026136,104591.08946424798,1496,19.5033397661647,30.675855073637617
797,damped_oscillator,20,3,2,4,0.01,0.15870202000780542,27793.957139497572,0.2624110424575776,27784.915965690878,772,9.488205908420202,14.923095100173725
798,damped_oscillator,20,3,2,5,0.01,0.15849562866748054,7799.6644216018385,0.26259798720468797,7790.623687187661,410,4.48250736673486,7.049899842096192
799,damped_oscillator,20,3,2,6,0.01,0.1583827842415263,2430.5794823268698,0.26271511038342155,2421.5401371404723,229,1.9943656981773148,3.1366043645618897
800,damped_oscillator,20,3,2,7,0.01,0.15830627386783674,916.5203322602424,0.262803717203838,907.4846246901454,141,0.7796967660783681,1.2262520222822677
801,damped_oscillator,20,3,2,8,0.01,0.15823926545675424,469.25954187935633,0.2628828540619954,460.2306506608679,101,0.22737103195858605,0.35759309886169827
802,damped_oscillator,20,3,2,9,0.01,0.1582011008874426,347.91790013402283,0.26292722611827535,338.8956148108475,87,0.03327315718516625,0.0523296713930495
803,damped_oscillator,20,3,2,10,0.01,0.15819351905821208,329.5913252370701,0.26293593279103344,320.57080706737315,85,0.0010751460913054234,0.0016909138301628372
804,damped_oscillator,20,4,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,6.475439492684207,10.841738971058904
805,damped_oscillator,20,4,0,1,0.1,0.7118873931667649,9904.014121185244,0.7346519235950859,9894.973252340684,218,18.490658364242673,29.14909223635662
806,damped_oscillator,20,4,0,2,0.1,0.7916872250779006,37813.93325744063,0.8471312941211259,37804.8921510387,404,50.58981764116882,81.89181829209888
807,damped_oscillator,20,4,0,3,0.1,0.8436881861540917,9670.74435191524,0.9207833866708278,9661.703935768037,198,25.21177833307711,40.81423411140681
808,damped_oscillator,20,4,0,4,0.1,0.8511906845186865,2522.0842426113286,0.9261063592666922,2513.0464673940705,101,12.385522710123384,20.053856950015213
809,damped_oscillator,20,4,0,5,0.1,0.8538519753926643,686.1077778791074,0.9289616618536447,677.0797980742433,53,5.967364378930949,9.664884603562701
810,damped_oscillator,20,4,0,6,0.1,0.8579662571497696,204.87866849561152,0.9330278402701908,195.88559036409313,29,2.763051978117429,4.477064862935162
811,damped_oscillator,20,4,0,7,0.1,0.8639645584395123,74.15638661581788,0.9382789881548235,65.28835473718428,18,1.1794480777645437,1.9119148058554634
812,damped_oscillator,20,4,0,8,0.1,0.871483945881855,36.86152880280847,0.9440579590216405,29.161211086821996,12,0.4190166626178857,0.6794553038508099
813,damped_oscillator,20,4,0,9,0.1,0.8783261423581867,36.294288474018416,0.9487714726405204,27.789532714913136,12,0.09525885889104536,0.15455878641704748
814,damped_oscillator,20,4,0,10,0.1,0.8811229709032722,36.509444984315365,0.9505773531600092,27.95873085977297,12,0.00764199557331325,0.012416416095384871
815,damped_oscillator,20,4,0,11,0.1,0.8813980309215975,36.52954178960136,0.950751106283915,27.975780471266894,12,9.326212813030952e-05,0.0001517972280037346
816,damped_oscillator,20,4,1,0,0.03,0.32322521765628826,17.987877611819563,0.37653480049978455,12.445111903821036,14,1.1376737016694225,1.8395721603917092
817,damped_oscillator,20,4,1,1,0.03,0.3083807710425901,317052.0111649315,0.3672556917049626,317042.9698361559,1870,61.215395757382474,96.27681030076876
818,damped_oscillator,20,4,1,2,0.03,0.3086363385607741,80729.90714175858,0.3775271997822976,80720.86585635522,944,30.485857086478205,47.94656358791963
819,damped_oscillator,20,4,1,3,0.03,0.30927963215822474,20836.650114163112,0.3785216900065272,20827.60899625297,479,15.071130248868625,23.702955170124916
820,damped_oscillator,20,4,1,4,0.03,0.30949660448966665,5526.444218527859,0.378987013539342,5517.403729293038,247,7.350307041058702,11.560063206164724
821,damped_oscillator,20,4,1,5,0.03,0.30960625055397983,1548.1318525137826,0.3792230014006822,1539.093603515768,131,3.4873760372578926,5.484699194599837
822,damped_oscillator,20,4,1,6,0.03,0.30968579201494756,483.18057589817613,0.3793976628897346,474.14962683745375,73,1.5621709332882516,2.456872101244868
823,damped_oscillator,20,4,1,7,0.03,0.3097911455916186,184.26292576890182,0.3796243802897281,175.2525003308548,45,0.6181768843624853,0.9722249392085853
824,damped_oscillator,20,4,1,8,0.03,0.30990781165197145,96.25603415915513,0.37986605488018327,87.29028257269425,33,0.184851535331619,0.29072143792671706
825,damped_oscillator,20,4,1,9,0.03,0.30998016047769983,72.11500751828791,0.38001093396103863,63.20436585401093,29,0.028588380618273637,0.044961785736403755
826,damped_oscillator,20,4,1,10,0.03,0.30999590301530755,68.27487821992301,0.38004189005753536,59.38292346305329,28,0.0010280858783032261,0.00161690085272246
827,damped_oscillator,20,4,2,0,0.01,0.15933671169808888,29.405870022645317,0.21141400361032106,21.032075264598088,26,0.8605283841458612,1.376859890827775
828,damped_oscillator,20,4,2,1,0.01,0.1586210167343711,86.71154673156754,0.21032945694561941,77.76765222897458,44,0.41265845222603337,0.6648450458799433
829,damped_oscillator,20,4,2,2,0.01,0.15971441187047056,193.10982441889502,0.21491175113151287,184.11190320319,65,0.2241706407817308,0.36182293638736684
830,damped_oscillator,20,4,2,3,0.01,0.15924889449409999,156.9831614108707,0.21625147932337038,147.9935180370666,58,0.03263834725023549,0.05320177551933314
831,damped_oscillator,20,4,2,4,0.01,0.15916809724985448,153.3406411458798,0.21648153243241355,144.3515800772786,58,0.0013395856240516137,0.0022184000199309373
832,damped_oscillator,20,5,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,6.964324259203649,12.165244268464123
833,damped_oscillator,20,5,0,1,0.1,1.0593539550066682,9904.014121185683,1.1236065757076668,9894.973265968063,179,20.839803938808995,32.81476829323585
834,damped_oscillator,20,5,0,2,0.1,1.1705271877705004,2543.3451265898075,1.2553582307646507,2534.3056975562704,86,10.329590540644666,16.263975107388827
835,damped_oscillator,20,5,0,3,0.1,1.1843935009668523,672.7795849492978,1.2722969736329084,663.7456535001204,44,5.032944312745974,7.923548685057569
836,damped_oscillator,20,5,0,4,0.1,1.1903876672151754,191.18347494937285,1.2803098952598857,182.170483344641,24,2.383268265935692,3.7514337788720464
837,damped_oscillator,20,5,0,5,0.1,1.1944548011136937,64.14212841759785,1.2855439665436892,55.211754568448015,14,1.0622395700195204,1.6715785980983662
838,damped_oscillator,20,5,0,6,0.1,1.1980693653289758,29.268250684178557,1.289920185310049,20.773386887943346,9,0.41571419720152414,0.6539404339637707
839,damped_oscillator,20,5,0,7,0.1,1.200551807056401,19.2829286413574,1.2927429046842074,13.725656056677497,8,0.12292750263180462,0.1933337134953079
840,damped_oscillator,20,5,0,8,0.1,1.2015523911906254,16.62517477874841,1.2938440434933989,13.290204629939687,7,0.018520340673117728,0.029127507340099664
841,damped_oscillator,20,5,0,9,0.1,1.2017492264511818,16.221206571245567,1.2940570301290528,13.256036091781723,7,0.0006200432563771748,0.0009751616872977852
842,damped_oscillator,20,5,1,0,0.03,0.41933169414973737,11.891214527748392,0.4974683135136026,10.906921206592717,10,0.6736212437784553,1.1073783668207342
843,damped_oscillator,20,5,1,1,0.03,0.3874852506196367,25.513148285138776,0.45986156442839277,17.8209968906467,15,0.26430575713066884,0.4192576165450661
844,damped_oscillator,20,5,1,2,0.03,0.38837407776676824,18.232724081059587,0.46385101759158176,13.091517696340539,13,0.05867252898513957,0.09276693077503372
845,damped_oscillator,20,5,1,3,0.03,0.3885995897316714,16.533884066846134,0.4647345768566355,12.542027033967653,12,0.0051971854891486036,0.008195404524989933
846,damped_oscillator,20,5,1,4,0.03,0.3886086161981164,16.356028175049364,0.46479248611986884,12.50469647044416,12,8.186468721270543e-05,0.00012890408002125871
847,damped_oscillator,20,5,2,0,0.01,0.1855407694530507,12.145200801466217,0.251315188418935,10.705426751098027,15,0.34254173870885835,0.555014525517443
848,damped_oscillator,20,5,2,1,0.01,0.17832066613266628,39.51350517991844,0.23553229500797598,30.8707850388976,28,0.25723386723495667,0.40750826643816096
849,damped_oscillator,20,5,2,2,0.01,0.17881173109482282,23.159411662568388,0.23683352069546856,15.795381235461958,21,0.07631501665322946,0.12066317594992808
850,damped_oscillator,20,5,2,3,0.01,0.1789915975252287,18.718382887231208,0.23734369696589214,13.144618888814332,19,0.012188295846606441,0.01923180610142891
851,damped_oscillator,20,5,2,4,0.01,0.17901541975839458,17.928586185504688,0.23741986815744953,12.857882943133657,19,0.0005215313414891046,0.0008215492453938469
852,damped_oscillator,20,6,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,6.674097411777109,12.313754420854485
853,damped_oscillator,20,6,0,1,0.1,0.6511938635703236,39.198051265047084,0.6907162817764362,30.73431730173566,15,1.1493301913361331,1.9806748724353844
854,damped_oscillator,20,6,0,2,0.1,0.5900717292766381,20.272215855060367,0.7333918517377309,14.838479108495385,11,0.4024503970634414,0.690755260329881
855,damped_oscillator,20,6,0,3,0.1,0.5795374551848931,15.082050680180668,0.7510829917566203,12.97058569494816,10,0.09750906812088607,0.16695263655323056
856,damped_oscillator,20,6,0,4,0.1,0.5787451841117005,15.069433348865614,0.7589980896115777,12.750632767613801,10,0.010622781419452677,0.018187399326689974
857,damped_oscillator,20,6,0,5,0.1,0.5787192313849089,15.069450779963873,0.7598786613508007,12.733533599576738,10,0.0002462367517338603,0.00042242607524468174
858,damped_oscillator,20,6,1,0,0.03,0.23242042265078935,11.549775847977862,0.3028772351103429,10.834169784154668,13,0.5205689888912325,0.9541127989006293
859,damped_oscillator,20,6,1,1,0.03,0.36748482862384624,14.837592145028108,0.44917907189334766,12.358965992473092,12,0.11598098617747658,0.19592057878248842
860,damped_oscillator,20,6,1,2,0.03,0.3856882325146024,13.156469157320515,0.4068106331804728,11.739475742838497,11,0.018134896629343287,0.030425695770010266
861,damped_oscillator,20,6,1,3,0.03,0.3878093145988287,12.922987800235513,0.40011842195395303,11.664852978541308,11,0.0007916569221734446,0.0013240524154693241
862,damped_oscillator,20,6,2,0,0.01,0.18532427067952156,10.999171251376278,0.19245689052020679,10.561943066849178,15,0.2445586529670789,0.4334003707302712
863,damped_oscillator,20,6,2,1,0.01,0.18277712141383376,48.41088424126754,0.3718358659343055,39.54255748526013,30,0.38294394405761184,0.6077890289314601
864,damped_oscillator,20,6,2,2,0.01,0.20170189302699582,20.654912963198427,0.37607049514909036,13.593216147299238,19,0.17446409384548953,0.2752001300527968
865,damped_oscillator,20,6,2,3,0.01,0.19976571457372608,13.411958286816752,0.37772037044130163,11.674330682805504,16,0.07564135871549826,0.1189978249815961
866,damped_oscillator,20,6,2,4,0.01,0.18746179759527862,13.13596252793603,0.37832969703718305,11.495175551530735,16,0.02687829969798172,0.04227261846968085
867,damped_oscillator,20,6,2,5,0.01,0.17799553514635047,13.06733263080515,0.3497195699528655,11.446748240843643,16,0.005519014228821204,0.008679949164374721
868,damped_oscillator,20,6,2,6,0.01,0.17522373993478912,13.050044256347526,0.3333818222651718,11.435621363250263,16,0.0003252275209820081,0.0005114996840725596
869,damped_oscillator,20,7,0,0,0.1,0.5787023447156701,15.068037315159625,0.5876834578909375,10.933231842197358,10,5.689928759333965,11.239212036268116
870,damped_oscillator,20,7,0,1,0.1,0.6115030106275265,9904.014121185244,0.6960699337680172,9894.973252360674,235,19.975158158019113,31.475563001192693
871,damped_oscillator,20,7,0,2,0.1,0.7224665941360101,2542.4367143592735,0.8333224222583788,2533.39723143674,110,9.751428771744651,15.33799463685786
872,damped_oscillator,20,7,0,3,0.1,0.7515708525687863,669.9339272118236,0.8333506843404166,660.8998053976857,56,4.799277798329714,7.547990422696423
873,damped_oscillator,20,7,0,4,0.1,0.7476756142381087,188.35019380811545,0.8330339230764221,179.33675033095926,30,2.315961815239705,3.6423811732840905
874,damped_oscillator,20,7,0,5,0.1,0.7371543287344303,61.8321971423603,0.8327686656855386,52.90403869259066,17,1.072034326407302,1.6860198661797792
875,damped_oscillator,20,7,0,6,0.1,0.7212227399238169,27.363859708014203,0.8318536614752459,19.06301002049834,12,0.45220957184859534,0.7112032738612342
876,damped_oscillator,20,7,0,7,0.1,0.702752547175039,17.530576577437962,0.8295065007544743,14.628492363517033,10,0.15334704084834336,0.24117339977695282
