repeat,system,method,products,accepted_degree_two,total_ns
0,593,certificate,2,True,39750
3,559,cg,8,False,35167
3,478,certificate,12292,False,38020292
2,668,cost_gated_certificate,468,False,1526583
0,621,cg,23,False,96417
0,668,direct,0,False,30833
3,592,cg,16,False,67834
2,472,cost_gated_certificate,2,True,43334
0,468,interval_chebyshev,2476,False,7693458
2,634,cg,23,False,93875
3,545,cost_gated_certificate,514,False,1593708
4,506,cg,2,False,12417
3,472,direct,0,False,27042
2,601,direct,0,False,24833
3,517,certificate,413,False,1288291
0,577,certificate,547,False,1783084
2,605,cg,16,False,74750
1,523,direct,0,False,42000
0,469,interval_chebyshev,1315,False,4172584
3,497,direct,0,False,29417
0,638,interval_chebyshev,314,False,1000750
1,487,cg,3,False,38917
2,507,cost_gated_certificate,2,True,87959
4,618,certificate,298,False,1019917
1,602,certificate,433,False,1404458
4,579,direct,0,False,37500
2,461,direct,0,False,29042
2,582,certificate,507,False,1638041
1,515,cg,15,False,67167
1,579,cost_gated_certificate,2,True,43959
1,619,interval_chebyshev,437,False,1385250
1,572,cost_gated_certificate,2,True,41208
0,583,cg,5,False,24625
2,567,cg,3,False,15709
0,519,cost_gated_certificate,304,False,984375
3,630,interval_chebyshev,351,False,1111750
4,638,cost_gated_certificate,2,True,37292
3,600,direct,0,False,26625
4,455,direct,0,False,26250
0,647,cost_gated_certificate,210,False,699333
3,614,cg,17,False,72916
4,542,direct,0,False,25292
2,641,direct,0,False,26083
0,504,interval_chebyshev,3539,False,11276250
0,605,cost_gated_certificate,464,False,1495834
1,544,interval_chebyshev,434,False,1320833
3,547,direct,0,False,39458
3,489,cost_gated_certificate,306,False,970375
1,641,direct,0,False,28791
4,504,cost_gated_certificate,2,True,47042
4,594,interval_chebyshev,2846,False,8754917
3,568,direct,0,False,30917
3,487,interval_chebyshev,474,False,1518334
2,631,direct,0,False,33458
0,669,cost_gated_certificate,467,False,1485250
4,655,certificate,322,False,1010833
1,501,cost_gated_certificate,178,False,571959
1,483,direct,0,False,27083
3,548,cost_gated_certificate,477,False,1522792
1,479,interval_chebyshev,6403,False,20036916
3,632,cg,33,False,142958
0,495,cost_gated_certificate,196,False,635708
2,526,interval_chebyshev,186,False,591125
2,657,cost_gated_certificate,323,False,1060625
3,537,cost_gated_certificate,2,True,51917
0,575,direct,0,False,36583
4,601,interval_chebyshev,298,False,910958
2,522,interval_chebyshev,421,False,1308125
0,493,cg,7,False,34166
2,656,cg,7,False,30458
3,467,interval_chebyshev,4857,False,15297833
1,516,cg,22,False,102708
3,523,certificate,355,False,1188500
0,597,cg,2,False,15500
4,509,cost_gated_certificate,2,True,52333
1,514,certificate,455,False,1458000
4,569,interval_chebyshev,722,False,2356208
0,652,interval_chebyshev,429,False,1346833
1,653,direct,0,False,44584
2,620,direct,0,False,26458
2,595,cost_gated_certificate,2,True,58125
3,558,cost_gated_certificate,169,False,558000
1,624,cg,19,False,80083
2,502,cost_gated_certificate,291,False,943875
2,487,direct,0,False,27542
2,555,interval_chebyshev,495,False,1555167
2,588,cg,13,False,58084
0,622,certificate,2,True,42833
2,523,cg,6,False,27375
0,478,cg,3,False,19750
0,642,interval_chebyshev,205,False,647000
0,459,direct,0,False,26959
3,470,interval_chebyshev,728,False,2298250
3,658,certificate,323,False,1041042
3,658,direct,0,False,23875
0,622,cg,2,False,15292
3,635,direct,0,False,27250
3,503,cost_gated_certificate,8174,False,25900583
3,560,interval_chebyshev,164,False,518250
4,620,interval_chebyshev,444,False,1409083
3,455,cost_gated_certificate,588,False,1908417
4,578,certificate,532,False,1753875
0,548,direct,0,False,31541
0,539,cost_gated_certificate,2,True,47667
1,537,interval_chebyshev,1292,False,4084667
1,463,direct,0,False,26084
4,620,cost_gated_certificate,444,False,1413125
3,459,direct,0,False,26292
4,596,cost_gated_certificate,2,True,45000
3,517,interval_chebyshev,413,False,1303792
3,547,interval_chebyshev,476,False,1532459
2,659,direct,0,False,40750
3,584,certificate,249,False,898083
0,560,interval_chebyshev,164,False,520916
2,525,direct,0,False,41292
1,587,direct,0,False,30166
2,573,interval_chebyshev,302,False,956209
1,567,cg,3,False,20167
3,536,cg,3,False,19375
0,545,direct,0,False,29875
0,477,direct,0,False,27083
3,465,certificate,198,False,677834
0,490,certificate,409,False,1316500
1,485,cg,3,False,34416
4,654,direct,0,False,27166
4,515,cost_gated_certificate,420,False,1368625
4,501,direct,0,False,26083
2,462,certificate,194,False,635708
3,468,cg,2,False,16125
3,644,certificate,208,False,683083
2,468,certificate,2,True,40417
0,588,direct,0,False,26000
2,645,direct,0,False,25625
1,663,cost_gated_certificate,2,True,44125
1,606,interval_chebyshev,463,False,1464583
0,623,cg,7,False,32917
1,574,certificate,421,False,1335917
1,507,cost_gated_certificate,2,True,39166
1,666,cost_gated_certificate,479,False,1542959
4,574,cost_gated_certificate,421,False,1354458
2,547,direct,0,False,24459
2,608,cost_gated_certificate,251,False,817541
3,503,cg,3,False,16916
0,572,interval_chebyshev,313,False,985500
1,585,cg,4,False,20375
1,489,cg,4,False,20167
0,530,direct,0,False,25417
4,549,cg,2,False,15167
2,484,cost_gated_certificate,2,True,42917
1,633,interval_chebyshev,492,False,1600375
3,643,direct,0,False,30709
1,604,direct,0,False,27750
1,456,interval_chebyshev,589,False,1897458
4,632,certificate,493,False,1565000
2,592,cg,16,False,69750
4,583,cg,5,False,23333
2,456,direct,0,False,34333
4,600,cost_gated_certificate,302,False,960959
4,476,certificate,306,False,962459
0,625,direct,0,False,27542
3,493,certificate,450,False,1399125
4,598,direct,0,False,25417
2,617,cg,24,False,97875
1,496,cost_gated_certificate,174,False,554792
3,628,cg,36,False,136625
3,464,cost_gated_certificate,197,False,624417
4,662,direct,0,False,26917
4,528,interval_chebyshev,169,False,519542
3,553,interval_chebyshev,411,False,1399500
0,579,certificate,2,True,90917
0,578,direct,0,False,43375
0,546,cg,15,False,66084
1,525,certificate,268,False,886000
2,562,cg,21,False,87041
2,641,cg,4,False,20375
4,487,cg,3,False,16291
1,654,certificate,326,False,1073709
3,625,interval_chebyshev,223,False,722083
4,572,cost_gated_certificate,2,True,46500
1,553,interval_chebyshev,411,False,1267250
3,574,certificate,421,False,1333250
1,473,certificate,321,False,1074875
0,521,cost_gated_certificate,460,False,1477000
3,557,interval_chebyshev,200,False,606791
4,660,cost_gated_certificate,2,True,54834
3,606,cg,19,False,80792
3,648,cg,25,False,97458
3,603,direct,0,False,36834
4,561,cg,16,False,65708
4,598,certificate,2,True,42875
4,474,cost_gated_certificate,310,False,984959
3,547,certificate,476,False,1489208
4,645,cost_gated_certificate,209,False,663125
2,555,cost_gated_certificate,495,False,1534833
1,655,interval_chebyshev,322,False,976291
1,534,cost_gated_certificate,10012,False,31151334
2,632,direct,0,False,71250
3,551,certificate,446,False,1417250
4,620,certificate,444,False,1377250
3,654,cost_gated_certificate,326,False,1021375
1,621,cost_gated_certificate,444,False,1377958
3,453,interval_chebyshev,244,False,747000
1,482,cost_gated_certificate,2,True,48417
0,531,direct,0,False,29500
3,614,interval_chebyshev,177,False,542958
3,483,cg,3,False,17583
2,536,cost_gated_certificate,2448,False,7557250
2,488,direct,0,False,51250
2,530,direct,0,False,28875
3,537,certificate,2,True,65625
0,588,cg,13,False,57792
4,545,cg,14,False,56250
1,631,certificate,354,False,1122834
1,480,cg,2,False,15500
0,608,direct,0,False,27333
0,637,direct,0,False,30083
0,565,certificate,9996,False,32093542
2,498,direct,0,False,34125
2,532,cost_gated_certificate,172,False,563417
0,581,certificate,496,False,1537541
3,494,cg,4,False,21542
2,653,direct,0,False,26334
4,471,cost_gated_certificate,2,True,43250
2,468,cg,2,False,12125
3,543,cost_gated_certificate,403,False,1255958
0,633,interval_chebyshev,492,False,1505084
1,587,cg,9,False,37459
1,484,cg,2,False,11709
4,461,direct,0,False,25125
4,536,interval_chebyshev,2448,False,7790750
0,658,cost_gated_certificate,323,False,1142541
1,548,certificate,477,False,1534209
3,535,interval_chebyshev,4672,False,14686708
1,471,cg,2,False,31625
4,604,interval_chebyshev,472,False,1487792
3,597,direct,0,False,54917
0,613,cg,15,False,64625
4,649,direct,0,False,30750
3,519,direct,0,False,27791
4,668,interval_chebyshev,468,False,1463750
2,576,cg,14,False,58917
1,466,certificate,319,False,1048750
3,520,interval_chebyshev,423,False,1292792
4,643,cost_gated_certificate,207,False,669125
0,477,interval_chebyshev,444,False,1369416
1,555,interval_chebyshev,495,False,1527167
4,547,cg,24,False,99042
1,580,cost_gated_certificate,290,False,932542
1,526,cost_gated_certificate,186,False,621250
1,667,certificate,470,False,1508583
1,617,certificate,298,False,967333
3,641,cg,4,False,22292
2,639,direct,0,False,31166
2,602,certificate,433,False,1389666
2,479,direct,0,False,29417
3,485,cg,3,False,20000
2,589,interval_chebyshev,175,False,560416
1,664,cost_gated_certificate,2,True,48083
3,455,certificate,588,False,1946792
0,624,cost_gated_certificate,227,False,773542
3,457,cg,7,False,39000
4,457,certificate,435,False,1479250
4,486,cg,3,False,18916
2,642,cost_gated_certificate,205,False,662959
1,554,cg,6,False,27334
4,566,certificate,4949,False,15638333
0,634,cost_gated_certificate,501,False,1619208
2,653,interval_chebyshev,350,False,1078791
3,621,interval_chebyshev,444,False,1379791
0,632,certificate,493,False,1540250
1,567,interval_chebyshev,2483,False,7891166
4,660,interval_chebyshev,5271,False,16504334
3,503,interval_chebyshev,8174,False,25858916
0,587,interval_chebyshev,174,False,554709
2,602,cost_gated_certificate,433,False,1471584
2,623,cg,7,False,45834
4,624,cg,19,False,77833
2,634,cost_gated_certificate,501,False,1593042
4,548,interval_chebyshev,477,False,1509250
3,468,certificate,2,True,49458
0,573,cost_gated_certificate,2,True,41042
0,507,interval_chebyshev,569,False,1891541
2,470,interval_chebyshev,728,False,2232666
4,491,direct,0,False,36125
1,614,cost_gated_certificate,177,False,583209
1,479,cost_gated_certificate,6403,False,19972791
0,538,cost_gated_certificate,2,True,114417
2,667,cg,4,False,26917
0,566,cost_gated_certificate,4949,False,15451750
0,665,cg,3,False,24000
2,647,direct,0,False,54292
1,651,direct,0,False,28958
1,493,certificate,450,False,1444083
0,563,cg,22,False,91625
1,510,cost_gated_certificate,278,False,894833
0,616,cg,21,False,84209
0,587,certificate,174,False,569042
0,641,interval_chebyshev,223,False,701458
1,475,interval_chebyshev,307,False,965458
2,606,cost_gated_certificate,463,False,1476833
1,485,cost_gated_certificate,489,False,1550375
2,620,certificate,444,False,1411500
0,616,cost_gated_certificate,289,False,922417
4,646,direct,0,False,28791
2,603,certificate,450,False,1446750
4,555,cost_gated_certificate,495,False,1571792
2,556,cost_gated_certificate,290,False,925000
3,500,certificate,177,False,577417
3,575,certificate,484,False,1534250
2,482,cg,2,False,15083
0,619,cg,23,False,91334
2,490,cost_gated_certificate,409,False,1302417
3,598,certificate,2,True,41500
1,589,interval_chebyshev,175,False,544750
0,529,certificate,171,False,561708
2,481,cg,2,False,15083
0,643,cg,9,False,39541
4,655,interval_chebyshev,322,False,998167
0,636,cost_gated_certificate,503,False,1590834
4,489,certificate,306,False,978250
2,503,cg,3,False,16291
3,550,cost_gated_certificate,299,False,961833
2,635,cg,34,False,131625
2,570,cost_gated_certificate,2,True,43041
4,637,interval_chebyshev,244,False,757083
3,498,certificate,176,False,584083
1,460,interval_chebyshev,190,False,589708
0,467,interval_chebyshev,4857,False,15241166
1,521,interval_chebyshev,460,False,1444500
0,655,certificate,322,False,1046958
2,614,direct,0,False,30542
3,609,direct,0,False,29042
4,585,certificate,188,False,620041
3,471,cg,2,False,16292
3,648,cost_gated_certificate,337,False,1099958
1,596,cg,2,False,14125
0,512,interval_chebyshev,392,False,1307958
4,560,certificate,164,False,569625
2,665,interval_chebyshev,508,False,1592583
0,613,certificate,177,False,602000
1,641,certificate,223,False,730250
2,535,direct,0,False,34792
3,562,direct,0,False,27917
0,624,certificate,227,False,758625
4,471,direct,0,False,25042
4,651,cost_gated_certificate,2,True,48000
2,524,certificate,468,False,1510416
3,645,direct,0,False,26458
3,572,cg,2,False,17208
4,526,cg,4,False,20417
4,476,interval_chebyshev,306,False,963625
4,564,cg,16,False,66333
1,463,cg,18,False,75417
4,496,cg,7,False,33083
1,494,cg,4,False,22042
4,614,certificate,177,False,599125
4,565,direct,0,False,25125
3,534,direct,0,False,28167
1,524,interval_chebyshev,468,False,1482625
3,489,certificate,306,False,988375
4,618,direct,0,False,32292
3,553,cost_gated_certificate,411,False,1328792
0,637,cg,2,False,13458
2,660,cost_gated_certificate,2,True,39125
1,609,certificate,190,False,623625
2,504,cost_gated_certificate,2,True,40500
0,501,certificate,178,False,589250
2,584,direct,0,False,28042
0,644,cg,11,False,49542
2,568,certificate,2,True,40708
1,592,cg,16,False,68375
2,483,direct,0,False,27958
0,615,cg,18,False,75459
2,513,certificate,397,False,1286709
3,469,cg,2,False,12750
0,619,certificate,437,False,1518666
4,538,cost_gated_certificate,2,True,58125
0,490,direct,0,False,32166
2,622,interval_chebyshev,244,False,740917
4,529,certificate,171,False,544792
4,553,direct,0,False,26208
0,665,direct,0,False,27417
4,619,interval_chebyshev,437,False,1331291
3,580,cg,3,False,18041
1,460,direct,0,False,25833
1,638,certificate,2,True,41792
0,516,cost_gated_certificate,413,False,1279000
3,554,interval_chebyshev,352,False,1077334
1,605,cost_gated_certificate,464,False,1446083
1,638,cost_gated_certificate,2,True,35167
1,456,cg,8,False,35209
1,551,certificate,446,False,1377500
4,602,direct,0,False,25291
0,668,cg,5,False,27334
3,585,cost_gated_certificate,188,False,599542
2,461,certificate,192,False,693792
1,478,direct,0,False,42084
2,655,direct,0,False,25666
4,546,interval_chebyshev,479,False,1500375
0,545,interval_chebyshev,514,False,1625375
2,460,interval_chebyshev,190,False,608917
3,634,cost_gated_certificate,501,False,1625917
0,455,direct,0,False,26042
1,567,direct,0,False,25875
2,463,certificate,196,False,658500
3,555,interval_chebyshev,495,False,1651542
4,651,cg,1,False,15875
1,535,cg,3,False,17125
1,465,interval_chebyshev,198,False,613542
2,483,interval_chebyshev,669,False,2037000
3,626,cg,32,False,121917
2,519,interval_chebyshev,304,False,932875
2,455,direct,0,False,34625
3,578,cost_gated_certificate,532,False,1671000
1,650,cost_gated_certificate,2,True,47083
3,639,certificate,536,False,1677542
1,504,direct,0,False,27833
1,506,certificate,2,True,40959
2,658,cg,8,False,36208
4,532,cg,20,False,79417
1,543,direct,0,False,27125
1,468,cg,2,False,14750
1,545,interval_chebyshev,514,False,1606459
2,484,direct,0,False,25375
1,559,certificate,166,False,545709
4,614,direct,0,False,25041
1,611,cost_gated_certificate,177,False,574500
4,495,direct,0,False,24375
1,520,cost_gated_certificate,423,False,1334667
3,542,cg,2,False,15500
4,501,cost_gated_certificate,178,False,579041
1,538,certificate,2,True,40250
4,597,direct,0,False,25125
2,499,direct,0,False,25334
1,538,cg,2,False,12375
0,566,direct,0,False,24250
1,649,direct,0,False,28875
4,458,cost_gated_certificate,249,False,814792
0,542,cost_gated_certificate,2,True,37334
1,611,certificate,177,False,573291
1,581,direct,0,False,25584
1,497,direct,0,False,24334
0,464,direct,0,False,27292
2,628,cg,36,False,142459
0,469,cost_gated_certificate,2,True,36542
0,572,certificate,2,True,36000
4,552,direct,0,False,24666
0,489,cg,4,False,25166
4,518,cost_gated_certificate,2,True,39625
3,535,certificate,4672,False,14552875
1,606,cg,19,False,90083
1,583,direct,0,False,46875
2,509,cg,2,False,16125
0,465,direct,0,False,27917
4,654,cost_gated_certificate,326,False,1059958
4,652,cg,2,False,14375
4,635,certificate,502,False,1627041
4,647,interval_chebyshev,210,False,665458
0,522,cost_gated_certificate,421,False,1401833
3,628,interval_chebyshev,351,False,1092750
1,557,interval_chebyshev,200,False,608792
1,613,certificate,177,False,570958
2,614,interval_chebyshev,177,False,540125
4,513,certificate,397,False,1233916
0,561,interval_chebyshev,165,False,503625
3,667,cost_gated_certificate,470,False,1484250
0,462,certificate,194,False,609084
4,516,direct,0,False,34542
1,591,cost_gated_certificate,175,False,560333
3,566,interval_chebyshev,4949,False,15505083
3,498,cg,14,False,74125
1,657,cost_gated_certificate,323,False,1082833
3,455,cg,7,False,33709
0,554,direct,0,False,34958
4,461,cost_gated_certificate,192,False,645125
2,549,direct,0,False,30208
4,606,direct,0,False,25708
0,553,cost_gated_certificate,411,False,1325459
1,592,interval_chebyshev,287,False,904333
1,495,cg,4,False,23708
0,465,cost_gated_certificate,198,False,654208
2,585,direct,0,False,27250
0,589,certificate,175,False,582708
2,644,cost_gated_certificate,208,False,686833
4,640,cg,3,False,19500
3,667,interval_chebyshev,470,False,1491542
1,561,cost_gated_certificate,165,False,538833
2,500,interval_chebyshev,177,False,594834
0,458,interval_chebyshev,249,False,853625
1,553,cg,5,False,35125
1,474,interval_chebyshev,310,False,996167
2,534,certificate,10012,False,31586625
0,509,direct,0,False,77500
2,604,direct,0,False,34208
3,651,cg,1,False,22500
0,630,certificate,351,False,1196625
3,620,direct,0,False,33583
0,481,interval_chebyshev,1766,False,5600000
0,456,direct,0,False,29333
3,591,certificate,175,False,595291
2,551,interval_chebyshev,446,False,1409375
4,627,cost_gated_certificate,221,False,729458
3,579,certificate,2,True,52083
2,493,cg,7,False,35959
0,520,interval_chebyshev,423,False,1336417
3,597,certificate,2,True,41167
0,570,certificate,2,True,38959
0,529,direct,0,False,26875
3,646,cost_gated_certificate,210,False,692417
2,499,cost_gated_certificate,177,False,582000
1,457,cost_gated_certificate,435,False,1440084
4,506,interval_chebyshev,992,False,3197458
2,482,cost_gated_certificate,2,True,49791
3,594,cg,2,False,13417
2,528,interval_chebyshev,169,False,514333
0,466,cost_gated_certificate,319,False,1006125
1,651,cost_gated_certificate,2,True,36500
0,650,interval_chebyshev,1133,False,3498375
2,607,certificate,2,True,36209
2,508,cost_gated_certificate,2,True,36000
4,645,certificate,209,False,661625
2,513,cost_gated_certificate,397,False,1221042
2,579,certificate,2,True,34791
4,494,certificate,269,False,843792
0,611,interval_chebyshev,177,False,540125
1,564,direct,0,False,27292
1,647,certificate,210,False,737583
1,525,interval_chebyshev,268,False,859833
4,667,cost_gated_certificate,470,False,1558084
0,499,certificate,177,False,590916
2,539,cost_gated_certificate,2,True,60416
0,575,cg,20,False,86875
2,612,direct,0,False,43875
0,458,certificate,249,False,826750
1,497,interval_chebyshev,174,False,547667
1,579,interval_chebyshev,244,False,764333
4,622,cg,2,False,13750
2,573,direct,0,False,28583
4,585,cost_gated_certificate,188,False,657333
0,667,cost_gated_certificate,470,False,1579916
1,607,certificate,2,True,58000
0,469,certificate,2,True,39500
4,587,cost_gated_certificate,174,False,564958
2,635,direct,0,False,32625
0,654,interval_chebyshev,326,False,1001250
4,628,direct,0,False,28250
2,454,interval_chebyshev,310,False,965292
2,630,cg,35,False,134709
2,663,direct,0,False,28250
3,612,cg,13,False,55250
3,659,cost_gated_certificate,463,False,1448833
0,527,cg,6,False,28417
3,613,certificate,177,False,564542
3,640,certificate,305,False,954417
3,660,cost_gated_certificate,2,True,36792
0,484,cg,2,False,12916
1,547,direct,0,False,26625
1,581,certificate,496,False,1556125
1,650,interval_chebyshev,1133,False,3609417
1,460,cg,6,False,28458
1,564,cg,16,False,65792
1,509,cg,2,False,14625
4,567,direct,0,False,25666
3,527,interval_chebyshev,167,False,537834
4,524,certificate,468,False,1512750
0,527,certificate,167,False,545917
0,593,interval_chebyshev,5609,False,17267667
1,491,cost_gated_certificate,395,False,1272041
1,497,cg,10,False,52833
2,501,direct,0,False,35625
1,633,certificate,492,False,1541041
0,463,direct,0,False,30625
0,640,interval_chebyshev,305,False,935625
3,553,certificate,411,False,1281291
0,652,cg,2,False,13583
0,647,certificate,210,False,701042
1,457,cg,7,False,32209
1,567,cost_gated_certificate,2,True,41792
3,525,direct,0,False,25875
1,629,direct,0,False,27667
4,603,cg,18,False,78167
4,593,cost_gated_certificate,2,True,37416
1,598,certificate,2,True,37708
2,645,cost_gated_certificate,209,False,710750
1,490,interval_chebyshev,409,False,1271708
3,497,cg,10,False,43916
4,553,cg,5,False,22417
4,583,direct,0,False,25541
3,570,direct,0,False,25000
0,591,cg,19,False,80791
0,599,cg,3,False,17583
0,615,interval_chebyshev,177,False,554625
0,652,certificate,2,True,37417
2,628,certificate,351,False,1117416
2,635,certificate,502,False,1588416
3,655,direct,0,False,25500
1,456,certificate,589,False,1851458
2,604,cost_gated_certificate,472,False,1509708
4,482,certificate,2,True,44959
2,633,direct,0,False,23333
4,454,cost_gated_certificate,310,False,993042
3,546,interval_chebyshev,479,False,1538750
2,622,direct,0,False,30708
0,506,interval_chebyshev,992,False,3110917
2,557,cost_gated_certificate,200,False,642125
3,635,cg,34,False,131500
0,466,certificate,319,False,1027541
3,460,certificate,190,False,602333
4,454,direct,0,False,24750
3,601,interval_chebyshev,298,False,907208
0,480,direct,0,False,26709
4,629,certificate,345,False,1081291
1,595,cost_gated_certificate,2,True,39875
4,612,direct,0,False,26250
0,500,certificate,177,False,575375
2,617,direct,0,False,25750
1,651,cg,1,False,12917
2,525,cost_gated_certificate,268,False,845500
2,654,cost_gated_certificate,326,False,1019625
0,658,cg,8,False,35375
2,586,cost_gated_certificate,174,False,553708
0,498,cg,14,False,58458
2,528,cost_gated_certificate,169,False,538416
4,540,cg,2,False,14959
1,564,cost_gated_certificate,273,False,860583
2,610,cost_gated_certificate,177,False,564875
1,589,cg,16,False,64416
4,498,cost_gated_certificate,176,False,558542
3,486,cost_gated_certificate,476,False,1550875
2,554,cg,6,False,29334
0,535,cost_gated_certificate,4672,False,15140250
3,588,cost_gated_certificate,175,False,695416
2,623,certificate,223,False,759583
0,664,direct,0,False,55500
3,568,certificate,2,True,54333
2,548,cg,35,False,146125
0,459,cg,4,False,21375
4,457,direct,0,False,28667
3,649,interval_chebyshev,2156,False,7044916
0,609,cost_gated_certificate,190,False,705875
3,530,interval_chebyshev,171,False,570375
4,505,certificate,2,True,58084
0,655,direct,0,False,41792
1,579,direct,0,False,29708
1,654,interval_chebyshev,326,False,1043875
2,496,cost_gated_certificate,174,False,583292
1,508,certificate,2,True,41042
0,483,interval_chebyshev,669,False,2156083
4,493,cg,7,False,34750
4,464,certificate,197,False,657042
0,468,cost_gated_certificate,2,True,40833
0,659,direct,0,False,30541
1,464,cg,23,False,96791
1,603,direct,0,False,27208
2,657,certificate,323,False,1092625
2,515,certificate,420,False,1378208
0,620,cost_gated_certificate,444,False,1431125
1,478,certificate,12292,False,39482666
4,560,interval_chebyshev,164,False,521792
2,537,interval_chebyshev,1292,False,4196500
0,529,interval_chebyshev,171,False,561333
1,497,cost_gated_certificate,174,False,680625
2,455,cost_gated_certificate,588,False,1974917
2,571,cost_gated_certificate,2,True,57958
1,582,cost_gated_certificate,507,False,1690708
0,489,interval_chebyshev,306,False,999833
0,507,cg,2,False,22750
4,502,direct,0,False,50667
0,464,cost_gated_certificate,197,False,687791
0,605,certificate,464,False,1589166
3,454,interval_chebyshev,310,False,1039917
1,608,cg,4,False,39750
1,488,cost_gated_certificate,244,False,841208
1,486,certificate,476,False,1537958
0,653,certificate,350,False,1158416
2,486,certificate,476,False,1537667
3,557,certificate,200,False,680958
4,476,direct,0,False,44209
4,539,interval_chebyshev,454,False,1444459
3,492,direct,0,False,32041
3,604,certificate,472,False,1560500
1,491,direct,0,False,31125
0,600,direct,0,False,26834
4,660,cg,2,False,19959
3,534,interval_chebyshev,10012,False,32222458
1,506,direct,0,False,82750
2,459,interval_chebyshev,199,False,645166
1,511,cost_gated_certificate,271,False,949291
2,594,cg,2,False,21791
2,662,direct,0,False,32583
2,460,direct,0,False,27542
0,545,cost_gated_certificate,514,False,1665375
0,530,certificate,171,False,589208
4,454,interval_chebyshev,310,False,1003750
1,540,interval_chebyshev,342,False,1095583
4,519,cost_gated_certificate,304,False,1068375
4,491,interval_chebyshev,395,False,1250541
0,657,certificate,323,False,1090291
2,508,cg,2,False,21500
1,588,cg,13,False,56416
1,663,cg,2,False,12750
0,605,interval_chebyshev,464,False,1464167
0,653,direct,0,False,44709
3,611,interval_chebyshev,177,False,561833
4,655,direct,0,False,28375
4,479,certificate,6403,False,20506667
1,529,cost_gated_certificate,171,False,604875
2,591,cg,19,False,82625
3,646,direct,0,False,32417
2,625,certificate,223,False,735709
2,625,direct,0,False,25083
2,568,cost_gated_certificate,2,True,49334
2,487,cg,3,False,17625
2,494,certificate,269,False,876208
0,474,certificate,310,False,1013416
4,533,cost_gated_certificate,283,False,939417
1,549,cost_gated_certificate,2,True,40083
2,590,cg,19,False,80583
2,629,direct,0,False,28333
3,510,cost_gated_certificate,278,False,938542
3,522,cg,7,False,33417
0,495,interval_chebyshev,196,False,639334
0,519,cg,3,False,17041
4,621,cost_gated_certificate,444,False,1573750
3,463,direct,0,False,68250
1,593,cg,2,False,22500
1,515,certificate,420,False,1402750
3,519,cost_gated_certificate,304,False,985875
2,514,certificate,455,False,1463584
2,591,direct,0,False,28708
4,570,interval_chebyshev,460,False,1456792
0,571,cost_gated_certificate,2,True,44792
3,632,certificate,493,False,1577708
1,480,certificate,2,True,39459
4,480,interval_chebyshev,3327,False,10730875
4,664,cost_gated_certificate,2,True,142875
2,643,interval_chebyshev,207,False,667500
1,645,cost_gated_certificate,209,False,687209
3,476,direct,0,False,46583
1,566,certificate,4949,False,15758000
3,487,certificate,474,False,1481541
2,510,interval_chebyshev,278,False,843458
3,514,cg,12,False,51125
4,527,cost_gated_certificate,167,False,530042
0,462,cost_gated_certificate,194,False,612166
0,472,cost_gated_certificate,2,True,38084
3,565,certificate,9996,False,31388417
2,566,direct,0,False,92042
0,599,cost_gated_certificate,316,False,1092125
0,603,cost_gated_certificate,450,False,1412875
0,659,interval_chebyshev,463,False,1425375
2,637,certificate,2,True,51500
2,653,cg,3,False,19458
4,526,cost_gated_certificate,186,False,608750
4,665,interval_chebyshev,508,False,1586792
4,505,cost_gated_certificate,2,True,46500
1,602,interval_chebyshev,433,False,1363917
4,531,cost_gated_certificate,172,False,569000
0,523,direct,0,False,27208
2,606,direct,0,False,27250
3,595,cg,2,False,19042
0,581,interval_chebyshev,496,False,1568292
4,562,cg,21,False,83667
2,506,direct,0,False,26875
0,546,interval_chebyshev,479,False,1506625
1,579,certificate,2,True,45458
1,572,direct,0,False,25833
3,596,cg,2,False,15375
0,476,certificate,306,False,973834
0,635,cost_gated_certificate,502,False,1650167
3,615,direct,0,False,52833
4,595,interval_chebyshev,1465,False,4524625
1,532,certificate,172,False,576667
0,525,interval_chebyshev,268,False,818958
2,659,cg,24,False,96834
0,514,certificate,455,False,1412208
0,516,cg,22,False,89334
2,559,cg,8,False,33959
3,608,interval_chebyshev,251,False,763875
4,512,cg,16,False,65542
2,644,certificate,208,False,666583
4,572,cg,2,False,12084
3,633,cost_gated_certificate,492,False,1522333
1,568,interval_chebyshev,1295,False,4001583
1,454,cost_gated_certificate,310,False,1034708
4,481,interval_chebyshev,1766,False,5437125
3,571,interval_chebyshev,352,False,1094750
0,576,certificate,608,False,1929416
1,662,direct,0,False,37042
0,614,cg,17,False,74875
4,592,certificate,287,False,923083
3,533,cost_gated_certificate,283,False,909875
3,587,certificate,174,False,569333
1,639,direct,0,False,28292
4,669,cost_gated_certificate,467,False,1482125
4,522,direct,0,False,26750
0,524,cost_gated_certificate,468,False,1484125
3,590,direct,0,False,26000
4,513,direct,0,False,29792
4,485,direct,0,False,28500
2,599,cost_gated_certificate,316,False,1015500
0,581,direct,0,False,25250
3,520,cg,4,False,24375
1,501,interval_chebyshev,178,False,550875
3,640,cost_gated_certificate,305,False,1022875
0,644,cost_gated_certificate,208,False,692583
0,595,cg,2,False,14000
2,465,direct,0,False,35000
1,480,direct,0,False,28625
1,569,direct,0,False,26167
4,456,cost_gated_certificate,589,False,1875417
0,555,interval_chebyshev,495,False,1541584
2,567,interval_chebyshev,2483,False,7816209
