system,method,products,accepted_degree_two,preconditioned_relative_residual,original_relative_residual,original_residual_norm,original_gradient_norm
233,cost_gated_certificate,540,False,0.03673018091601704,0.03126959814227817,1.7354551729040943,55.49975938314557
233,interval_chebyshev,540,False,0.03673018091601704,0.03126959814227817,1.7354551729040943,55.49975938314557
233,cg,8,False,0.04380794429550885,0.022245796060896477,1.234636328666282,55.49975938314557
233,direct,0,False,0.0,2.7243240113797375e-16,1.5119932711330137e-14,55.49975938314557
234,certificate,388,False,0.03078249487429754,0.0338970849636595,1.4017697031548741,41.35369471025866
234,cost_gated_certificate,388,False,0.03078249487429754,0.0338970849636595,1.4017697031548741,41.35369471025866
234,interval_chebyshev,388,False,0.03078249487429754,0.0338970849636595,1.4017697031548741,41.35369471025866
234,cg,6,False,0.04154140501142274,0.023281243696469642,0.9627654442989394,41.35369471025866
234,direct,0,False,0.0,2.144722697985427e-16,8.869220769065163e-15,41.35369471025866
235,certificate,187,False,0.022205076881817463,0.02322679563382949,0.5302980957637018,22.83130674260251
235,cost_gated_certificate,187,False,0.022205076881817463,0.02322679563382949,0.5302980957637018,22.83130674260251
235,interval_chebyshev,187,False,0.022205076881817463,0.02322679563382949,0.5302980957637018,22.83130674260251
235,cg,4,False,0.039214951480076504,0.03202637949741021,0.7312040941603686,22.83130674260251
235,direct,0,False,0.0,2.3390549340385924e-16,5.340368068683298e-15,22.83130674260251
236,certificate,113,False,0.030203136911090483,0.028992154764445104,0.3186746408604728,10.991754267650485
236,cost_gated_certificate,113,False,0.030203136911090483,0.028992154764445104,0.3186746408604728,10.991754267650485
236,interval_chebyshev,113,False,0.030203136911090483,0.028992154764445104,0.3186746408604728,10.991754267650485
236,cg,3,False,0.041433462559573045,0.03197539960547388,0.35146573507329715,10.991754267650485
236,direct,0,False,0.0,1.7113785131338152e-16,1.8811052075303956e-15,10.991754267650485
237,certificate,85,False,0.03558293437246361,0.02988592934504179,0.1526024334114843,5.10616322650183
237,cost_gated_certificate,85,False,0.03558293437246361,0.02988592934504179,0.1526024334114843,5.10616322650183
237,interval_chebyshev,85,False,0.03558293437246361,0.02988592934504179,0.1526024334114843,5.10616322650183
237,cg,4,False,0.033954370350617054,0.0282404848944781,0.14420052546676448,5.10616322650183
237,direct,0,False,0.0,4.482835045452989e-16,2.2890087459565715e-15,5.10616322650183
238,certificate,79,False,0.03394259864180742,0.03312451845189249,0.07399703452021104,2.2339052151861067
238,cost_gated_certificate,79,False,0.03394259864180742,0.03312451845189249,0.07399703452021104,2.2339052151861067
238,interval_chebyshev,79,False,0.03394259864180742,0.03312451845189249,0.07399703452021104,2.2339052151861067
238,cg,5,False,0.048228193237318646,0.027915273209088185,0.0623600744051271,2.2339052151861067
238,direct,0,False,0.0,3.0597571863923286e-16,6.835207535884991e-16,2.2339052151861067
239,certificate,80,False,0.037333918757063426,0.018620048650400716,0.016529372763209406,0.8877190964188852
239,cost_gated_certificate,80,False,0.037333918757063426,0.018620048650400716,0.016529372763209406,0.8877190964188852
239,interval_chebyshev,80,False,0.037333918757063426,0.018620048650400716,0.016529372763209406,0.8877190964188852
239,cg,8,False,0.048093429642692795,0.0302292649266308,0.02683509574607579,0.8877190964188852
239,direct,0,False,0.0,9.346700996870952e-16,8.297244963439776e-16,0.8877190964188852
240,certificate,80,False,0.030170420986884116,0.017910712168614874,0.00533837085123231,0.2980546390883771
240,cost_gated_certificate,80,False,0.030170420986884116,0.017910712168614874,0.00533837085123231,0.2980546390883771
240,interval_chebyshev,80,False,0.030170420986884116,0.017910712168614874,0.00533837085123231,0.2980546390883771
240,cg,12,False,0.04081492533561445,0.030103951823962666,0.008972622496025083,0.2980546390883771
240,direct,0,False,0.0,1.2923623283921267e-15,3.8519458736033e-16,0.2980546390883771
241,certificate,81,False,0.03420423746942548,0.018159646833568622,0.001279441294944355,0.0704551859774757
241,cost_gated_certificate,81,False,0.03420423746942548,0.018159646833568622,0.001279441294944355,0.0704551859774757
241,interval_chebyshev,81,False,0.03420423746942548,0.018159646833568622,0.001279441294944355,0.0704551859774757
241,cg,15,False,0.044066307948196,0.028135398490628006,0.0019822847332075853,0.0704551859774757
241,direct,0,False,0.0,2.7293532933703253e-15,1.9229709388264205e-16,0.0704551859774757
242,certificate,81,False,0.034880263495978836,0.019278146755201984,0.00012831371358260817,0.006655915385019268
242,cost_gated_certificate,81,False,0.034880263495978836,0.019278146755201984,0.00012831371358260817,0.006655915385019268
242,interval_chebyshev,81,False,0.034880263495978836,0.019278146755201984,0.00012831371358260817,0.006655915385019268
242,cg,16,False,0.03828346346022209,0.022886918680735644,0.00015233339416279327,0.006655915385019268
242,direct,0,False,0.0,2.3835079712892412e-15,1.5864427376420124e-17,0.006655915385019268
243,certificate,81,False,0.034232452636316184,0.0182822890031839,1.8257710796941022e-06,9.986556275180531e-05
243,cost_gated_certificate,81,False,0.034232452636316184,0.0182822890031839,1.8257710796941022e-06,9.986556275180531e-05
243,interval_chebyshev,81,False,0.034232452636316184,0.0182822890031839,1.8257710796941022e-06,9.986556275180531e-05
243,cg,16,False,0.03907653946227539,0.023342582527413502,2.3311201401806076e-06,9.986556275180531e-05
