actual_squared_residual,actual_to_chebyshev_actual,atomic_pattern,certificate,certificate_to_actual,certificate_to_chebyshev_bound,chebyshev_interval_bound,coverage_slack,covered,degree,design_value,family,name,raw_certificate_excess,scaled_certificate_excess,solver,source
0.0004970425528947863,0.7434483628685693,False,0.0012030950042068952,2.4205070515593574,0.7791309824978099,0.001544149868549576,1.145714377087113e-13,True,6,0.001203071721145924,log_uniform,log_uniform_k10_3,-0.0007060524513121089,-6162552076.087154,CLARABEL/CLARABEL,heldout_synthetic
3.922437634517678e-05,0.8246137577121148,False,8.798667768603741e-05,2.2431632032017426,0.781798359448409,0.00011254395282706354,1.1375157229444453e-13,True,8,8.797667850273289e-05,log_uniform,log_uniform_k10_3,-4.876230134086063e-05,-428673646.9421277,CLARABEL/CLARABEL,heldout_synthetic
0.023137713056241925,0.051485512754840854,False,0.023137713056297,1.0000000000023803,0.027069069146560747,0.8547657450288332,2.2567023317331932e-13,True,2,0.023137713056241904,log_uniform,log_uniform_k100_0,-5.507400091531167e-14,-0.2440463686365482,linear algebra,heldout_synthetic
0.01112667125763519,0.03348272375396978,False,0.02221494428583011,1.9965489921872257,0.03128691193245104,0.710039531347566,2.1987033936655518e-13,True,3,0.022214924771393633,log_uniform,log_uniform_k100_0,-0.01108827302819492,-50430963358.405464,CLARABEL/CLARABEL,heldout_synthetic
0.005893667672973432,0.020414831330475443,False,0.019726308748645283,3.3470344517564397,0.03541116923321739,0.5570645978597355,2.0735145658395666e-13,True,4,0.019726295244330255,log_uniform,log_uniform_k100_0,-0.01383264107567185,-66711087076.791336,CLARABEL/CLARABEL,heldout_synthetic
0.006023616574785907,0.034178585402112514,False,0.012788825706715704,2.1231141703554144,0.042210297588772316,0.3029788093727502,1.743493934586358e-13,True,6,0.012788308587351057,log_uniform,log_uniform_k100_0,-0.006765209131929796,-38802596313.79122,CLARABEL/CLARABEL,heldout_synthetic
0.003868015806012438,0.05765230627256476,False,0.006926601273690998,1.790737582541493,0.0464732288613698,0.14904497585810386,1.4646045509208348e-13,True,8,0.006924271157272089,log_uniform,log_uniform_k100_0,-0.00305858546767856,-20883353569.777916,CLARABEL/CLARABEL,heldout_synthetic
0.3787595352518737,0.833630091605597,False,0.3787595352519547,1.0000000000002138,0.44311501420682026,0.8547657450288332,4.098324522375886e-13,True,2,0.3787595352518738,log_uniform,log_uniform_k100_1,-8.099076964640517e-14,-0.19761922025504483,linear algebra,heldout_synthetic
0.29670383714326604,0.8430356117993262,False,0.3619485570509511,1.219898470258681,0.5097583177714318,0.710039531347566,3.8821080873123117e-13,True,3,0.3619485341231345,log_uniform,log_uniform_k100_1,-0.06524471990768504,-168065181185.76065,CLARABEL/CLARABEL,heldout_synthetic
0.2122798790242911,0.7418545944191043,False,0.3173877101949091,1.4951379831839386,0.5697502792572448,0.5570645978597355,3.46421918521366e-13,True,4,0.3173876894348747,log_uniform,log_uniform_k100_1,-0.10510783117061798,-303409875504.55853,CLARABEL/CLARABEL,heldout_synthetic
0.10013070945718384,0.6960008962566332,False,0.19883817102423618,1.9857861000102062,0.6562774850026182,0.3029788093727502,2.5159954913522064e-13,True,6,0.19883621082225889,log_uniform,log_uniform_k100_1,-0.09870746156705233,-392319707671.6644,CLARABEL/CLARABEL,heldout_synthetic
0.048003732736039584,0.6947728650425217,False,0.10468475136144663,2.1807627322875422,0.7023702124727119,0.14904497585810386,1.840015443728337e-13,True,8,0.10468383963771019,log_uniform,log_uniform_k100_1,-0.056681018625407045,-308046428732.9945,CLARABEL/CLARABEL,heldout_synthetic
0.030077007660262157,0.07632509667293148,False,0.03007700766031718,1.0000000000018294,0.03518742747383099,0.8547657450288332,2.2688985643143414e-13,True,2,0.030077007660262167,log_uniform,log_uniform_k100_2,-5.502195921103237e-14,-0.242505152396092,linear algebra,heldout_synthetic
0.013692410101010457,0.04362028916411111,False,0.028875343094204725,2.1088575992968406,0.04066723304743743,0.710039531347566,2.2056188124187677e-13,True,3,0.02887532869983272,log_uniform,log_uniform_k100_2,-0.015182932993194268,-68837520371.63698,CLARABEL/CLARABEL,heldout_synthetic
0.006910563738916259,0.03487532209742187,False,0.025635467589356184,3.709605837942309,0.046018841778581294,0.5570645978597355,2.077853728371078e-13,True,4,0.025635454170760682,log_uniform,log_uniform_k100_2,-0.018724903850439924,-90116564004.33542,CLARABEL/CLARABEL,heldout_synthetic
0.008182125176925462,0.05488375773768612,False,0.01661012060240126,2.030049680643327,0.054822713960718236,0.3029788093727502,1.747363632354767e-13,True,6,0.01660990961758273,log_uniform,log_uniform_k100_2,-0.008427995425475798,-48232636123.47326,CLARABEL/CLARABEL,heldout_synthetic
0.00434722597049262,0.058532960519656035,False,0.008991176109689233,2.0682559799555045,0.060325254561073925,0.14904497585810386,1.4656324558995734e-13,True,8,0.008989268821263498,log_uniform,log_uniform_k100_2,-0.004643950139196613,-31685639332.722458,CLARABEL/CLARABEL,heldout_synthetic
0.3430009874088094,0.8369962600159369,False,0.3430009874088635,1.0000000000001577,0.4012806893627836,0.8547657450288332,2.9442232201438867e-13,True,2,0.34300098740880935,log_uniform,log_uniform_k100_3,-5.4067861299245124e-14,-0.183640496173394,linear algebra,heldout_synthetic
0.26071078746954507,0.7577732380925846,False,0.3280866485258032,1.2584314278293094,0.46206814415408093,0.710039531347566,2.7865352276143337e-13,True,3,0.3280866345323649,log_uniform,log_uniform_k100_3,-0.06737586105625815,-241790810281.41663,CLARABEL/CLARABEL,heldout_synthetic
0.17897927590247875,0.6726116067991088,False,0.2884166103990538,1.6114525491554936,0.5177435642242605,0.5570645978597355,2.5228754160591466e-13,True,4,0.28841659598982583,log_uniform,log_uniform_k100_3,-0.10943733449657506,-433780177173.8751,CLARABEL/CLARABEL,heldout_synthetic
0.0774790210504898,0.5588338324530379,False,0.18190502594762512,2.3477971647200513,0.6003886091051013,0.3029788093727502,1.9567523055895194e-13,True,6,0.18190086491778848,log_uniform,log_uniform_k100_3,-0.10442600489713531,-533670023532.56165,CLARABEL/CLARABEL,heldout_synthetic
0.043050734853721837,0.5941685981940544,False,0.09628211775199552,2.2364802384708122,0.6459937156396304,0.14904497585810386,1.5676806665959634e-13,True,8,0.09628159672631562,log_uniform,log_uniform_k100_3,-0.053231382898273685,-339555012908.716,CLARABEL/CLARABEL,heldout_synthetic
0.02774987830798082,0.08474387512016174,False,0.027749878308037504,1.0000000000020426,0.028196548804820396,0.9841586819764789,2.328805963824947e-13,True,2,0.027749878307980855,log_uniform,log_uniform_k1000_0,-5.668382430101815e-14,-0.2434029506173104,linear algebra,heldout_synthetic
0.013302280616084239,0.026338590353349935,False,0.027638941856806376,2.077759645469153,0.02864662114257572,0.9648237996113374,2.3077351402096734e-13,True,3,0.027638921088182142,log_uniform,log_uniform_k1000_0,-0.014336661240722137,-62124378967.59484,CLARABEL/CLARABEL,heldout_synthetic
0.00842737691542949,0.01620121707802589,False,0.027309595757278635,3.2405807917856535,0.029096232740682994,0.9385955907306776,2.288399643334337e-13,True,4,0.02730958028725572,log_uniform,log_uniform_k1000_0,-0.018882218841849145,-82512767806.31117,CLARABEL/CLARABEL,heldout_synthetic
0.012122615274674248,0.027111686976779143,False,0.026049542640175977,2.148838517922525,0.029986974082680282,0.8686952730993133,2.2395739388479666e-13,True,6,0.026043313648185847,log_uniform,log_uniform_k1000_0,-0.013926927365501728,-62185610950.02614,CLARABEL/CLARABEL,heldout_synthetic
0.014362965113863395,0.031525971973974456,False,0.024114122593966628,1.678909779617249,0.030837291065905523,0.781979277700816,2.160805715153036e-13,True,8,0.024101043889008897,log_uniform,log_uniform_k1000_0,-0.009751157480103233,-45127414333.09575,CLARABEL/CLARABEL,heldout_synthetic
0.5120063054793571,0.9437421771336262,False,0.5120063054794136,1.0000000000001104,0.520247714983477,0.9841586819764789,3.423663593303983e-13,True,2,0.5120063054793571,log_uniform,log_uniform_k1000_1,-5.651035195342047e-14,-0.1650581326504849,linear algebra,heldout_synthetic
0.44900812461701184,0.8442508817411263,False,0.5099249514356768,1.1356697651531917,0.5285161411245155,0.9648237996113374,3.3450314954259476e-13,True,3,0.509924932890288,log_uniform,log_uniform_k1000_1,-0.060916826818665004,-182111369958.58994,CLARABEL/CLARABEL,heldout_synthetic
0.3907331223433449,0.7502467929711554,False,0.5037487105293554,1.289239846133908,0.5367047485671622,0.9385955907306776,3.257977911519443e-13,True,4,0.5037486895771857,log_uniform,log_uniform_k1000_1,-0.11301558818601054,-346888748958.1007,CLARABEL/CLARABEL,heldout_synthetic
0.28404923493332845,0.614503750698946,False,0.4800265847049303,1.6899414808056121,0.5525833966982475,0.8686952730993133,3.056838253120396e-13,True,6,0.48002477354764744,log_uniform,log_uniform_k1000_1,-0.19597734977160186,-641111284090.8405,CLARABEL/CLARABEL,heldout_synthetic
0.24364165757586062,0.6008932676134326,False,0.44370671197400224,1.821144694173857,0.5674149234217479,0.781979277700816,2.888832934345435e-13,True,8,0.44370598335656763,log_uniform,log_uniform_k1000_1,-0.20006505439814162,-692546294455.3188,CLARABEL/CLARABEL,heldout_synthetic
0.02732088751239932,0.06378939370322238,False,0.027320887512455927,1.000000000002072,0.02776065284267734,0.9841586819764789,2.3283731372807055e-13,True,2,0.027320887512399278,log_uniform,log_uniform_k1000_2,-5.660749646807517e-14,-0.24312038118678334,linear algebra,heldout_synthetic
0.012957762144463364,0.02652558468511251,False,0.027211641289826366,2.100026299792318,0.028203741761747697,0.9648237996113374,2.3073950404364597e-13,True,3,0.027211625860818225,log_uniform,log_uniform_k1000_2,-0.014253879145363002,-61774767196.63393,CLARABEL/CLARABEL,heldout_synthetic
0.007001046082679562,0.014022781946908099,False,0.026887354465318786,3.840476715592192,0.02864636775502805,0.9385955907306776,2.286833624131557e-13,True,4,0.026887318690969973,log_uniform,log_uniform_k1000_2,-0.019886308382639224,-86960013937.13635,CLARABEL/CLARABEL,heldout_synthetic
0.014745893156904551,0.03966026687143302,False,0.025642760296212833,1.7389764067431874,0.02951870591481995,0.8686952730993133,2.242582591195364e-13,True,6,0.02564041888471239,log_uniform,log_uniform_k1000_2,-0.010896867139308281,-48590706010.51943,CLARABEL/CLARABEL,heldout_synthetic
0.010688468094617157,0.024809599763113418,False,0.023732081953989265,2.220344556760293,0.030348735101736444,0.781979277700816,2.1567549614412476e-13,True,8,0.023727894740080514,log_uniform,log_uniform_k1000_2,-0.013043613859372107,-60477959214.50314,CLARABEL/CLARABEL,heldout_synthetic
0.5774534428800389,0.9479317534281719,False,0.5774534428800953,1.0000000000000977,0.5867483094498538,0.9841586819764789,3.572877609134666e-13,True,2,0.5774534428800386,log_uniform,log_uniform_k1000_3,-5.639932965095795e-14,-0.15785407680006594,linear algebra,heldout_synthetic
0.5164358230928894,0.9193706070441043,False,0.575092252488552,1.1135793195839405,0.5960593558328661,0.9648237996113374,3.496123135068682e-13,True,3,0.5750922374770812,log_uniform,log_uniform_k1000_3,-0.058656429395662624,-167775639271.0988,CLARABEL/CLARABEL,heldout_synthetic
0.4536652867120956,0.8673621022142594,False,0.5680863040362787,1.2522146187411443,0.6052514092827083,0.9385955907306776,3.402854222624128e-13,True,4,0.5680862870916893,log_uniform,log_uniform_k1000_3,-0.11442101732418308,-336250129563.137,CLARABEL/CLARABEL,heldout_synthetic
0.3215145131875593,0.6886816041492618,False,0.5411914322112688,1.683256618327392,0.6229934120401243,0.8686952730993133,3.1685708169740596e-13,True,6,0.5411845977456317,log_uniform,log_uniform_k1000_3,-0.21967691902370945,-693299697917.1127,CLARABEL/CLARABEL,heldout_synthetic
0.27040361925472484,0.6998035644246174,False,0.5000307002218111,1.8492012111375387,0.6394423925043216,0.781979277700816,2.982113665830707e-13,True,8,0.5000294238235428,log_uniform,log_uniform_k1000_3,-0.22962708096708623,-770014515536.9877,CLARABEL/CLARABEL,heldout_synthetic
0.03635763805257579,0.23806367457750222,False,0.03635763805261549,1.000000000001092,0.14364065477241988,0.2531152347517455,1.6728537886855355e-13,True,2,0.03635763805257575,single_outlier,single_outlier_k10_0,-3.970435091815716e-14,-0.23734501596433794,linear algebra,heldout_synthetic
0.010290580783736682,0.31307282818539367,False,0.021652666187820135,2.104124795564521,0.2863358850510757,0.07561981336694072,1.4221003441496945e-13,True,3,0.021652658493235593,single_outlier,single_outlier_k10_0,-0.011362085404083453,-79896509770.39246,CLARABEL/CLARABEL,heldout_synthetic
0.003187143459369154,0.26790443647228784,False,0.007188131674325559,2.2553524075594447,0.34237966865392855,0.020994621855280778,1.225071347967858e-13,True,4,0.007188125294725548,single_outlier,single_outlier_k10_0,-0.004000988214956406,-32659226106.24454,CLARABEL/CLARABEL,heldout_synthetic
0.00033631078246687323,0.40131125957144326,False,0.0005582485418709896,1.6599186555250496,0.36152484499147347,0.001544149868549576,1.1436686965123777e-13,True,6,0.0005582394045350885,single_outlier,single_outlier_k10_0,-0.00022193775940411637,-1940577372.458619,CLARABEL/CLARABEL,heldout_synthetic
2.0401920797379784e-05,0.3548613636849145,False,4.0847038730981296e-05,2.0021173073187932,0.36294298987123164,0.00011254395282706354,1.1373597505848688e-13,True,8,4.084039269930641e-05,single_outlier,single_outlier_k10_0,-2.0445117933601512e-05,-179759464.17206994,CLARABEL/CLARABEL,heldout_synthetic
0.04879317699155701,0.4179273679691491,False,0.04879317699192054,1.0000000000074505,0.1927706052137743,0.2531152347517455,1.4675031264178348e-12,True,2,0.048793176991556386,single_outlier,single_outlier_k10_1,-3.635286516256997e-13,-0.24771916671351202,linear algebra,heldout_synthetic
0.0199381130692099,0.5941474628329693,False,0.028890557488925772,1.4490116185338013,0.3820501030429159,0.07561981336694072,8.222319135203375e-13,True,3,0.028890489550312443,single_outlier,single_outlier_k10_1,-0.008952444419715874,-10887979744.530361,CLARABEL/CLARABEL,heldout_synthetic
0.005149046605917981,0.46580806696731175,False,0.009536653082048818,1.8521201713513347,0.454242669755448,0.020994621855280778,3.179555315878474e-13,True,4,0.009536629540416114,single_outlier,single_outlier_k10_1,-0.0043876064761308375,-13799434324.10011,CLARABEL/CLARABEL,heldout_synthetic
0.0003968918155489268,0.49584027430388533,False,0.0007387326161284666,1.8612946581091678,0.47840733025633064,0.001544149868549576,1.2847366228161914e-13,True,6,0.000738711503433748,single_outlier,single_outlier_k10_1,-0.0003418408005795398,-2660785055.151707,CLARABEL/CLARABEL,heldout_synthetic
3.059625624871048e-05,0.5475517442762625,False,5.4043058451141426e-05,1.7663291224859952,0.48019513348873283,0.00011254395282706354,1.147629469858907e-13,True,8,5.4032693278028146e-05,single_outlier,single_outlier_k10_1,-2.3446802202430947e-05,-204306379.52608138,CLARABEL/CLARABEL,heldout_synthetic
0.017985485992102607,0.10906282477051249,False,0.01798548599223765,1.0000000000075084,0.07105651309324683,0.2531152347517455,5.449412157977525e-13,True,2,0.017985485992102423,single_outlier,single_outlier_k10_2,-1.3504128371089053e-13,-0.24780890084300258,linear algebra,heldout_synthetic
0.006816570858569173,0.24225641162540643,False,0.011317053004659655,1.660226709215952,0.14965724590914178,0.07561981336694072,3.6827593644709405e-13,True,3,0.011317024773791278,single_outlier,single_outlier_k10_2,-0.004500482146090482,-12220407853.710024,CLARABEL/CLARABEL,heldout_synthetic
0.0019552853066392767,0.15271953035808605,False,0.003978310651647436,2.0346445800717,0.18949189364164573,0.020994621855280778,1.9691319615562696e-13,True,4,0.003978297509658575,single_outlier,single_outlier_k10_2,-0.0020230253450081595,-10273691070.502438,CLARABEL/CLARABEL,heldout_synthetic
0.000178187727218259,0.21573470023156058,False,0.00031754465175181865,1.7820792526460805,0.20564367372584705,0.001544149868549576,1.2008544708165535e-13,True,6,0.00031753439918747383,single_outlier,single_outlier_k10_2,-0.00013935692453355964,-1160481373.2241855,CLARABEL/CLARABEL,heldout_synthetic
1.2810655572517365e-05,0.21288630990056692,False,2.3286972748810315e-05,1.8177815036076483,0.20691447353544948,0.00011254395282706354,1.1415445805633208e-13,True,8,2.328101097320519e-05,single_outlier,single_outlier_k10_2,-1.047631717629295e-05,-91773176.05172437,CLARABEL/CLARABEL,heldout_synthetic
0.053943615042889914,0.4745726469054,False,0.05394361504331213,1.000000000007827,0.21311879980760473,0.2531152347517455,1.6989369404350697e-12,True,2,0.05394361504289025,single_outlier,single_outlier_k10_3,-4.2221781626494703e-13,-0.24851882740087106,linear algebra,heldout_synthetic
0.022695706339058777,0.6463926931763223,False,0.03152907391573234,1.3892087536166058,0.416941969464264,0.07561981336694072,9.229594445688343e-13,True,3,0.03152899245264239,single_outlier,single_outlier_k10_3,-0.008833367576673565,-9570699588.864515,CLARABEL/CLARABEL,heldout_synthetic
0.0055572057609531355,0.4900103640279301,False,0.010278972862995395,1.8496656962423528,0.48960028591369575,0.020994621855280778,3.4117100620158663e-13,True,4,0.010278944123860864,single_outlier,single_outlier_k10_3,-0.004721767102042259,-13839883859.45177,CLARABEL/CLARABEL,heldout_synthetic
0.00041216056453551085,0.5461489295841616,False,0.0007918075198811228,1.921114216187712,0.5127789316362599,0.001544149868549576,1.2996680022067282e-13,True,6,0.0007917626530024611,single_outlier,single_outlier_k10_3,-0.00037964695534561195,-2921107195.8454237,CLARABEL/CLARABEL,heldout_synthetic
3.12864782902361e-05,0.5215284348951508,False,5.78936406721766e-05,1.8504364772255009,0.514409163868064,0.00011254395282706354,1.148700613094466e-13,True,8,5.788792188825797e-05,single_outlier,single_outlier_k10_3,-2.66071623819405e-05,-231628346.66087532,CLARABEL/CLARABEL,heldout_synthetic
0.03909497278017773,0.056558173215038775,False,0.0390949727810046,1.0000000000211504,0.045737645674705694,0.8547657450288332,3.3289721786034275e-12,True,2,0.03909497278017504,single_outlier,single_outlier_k100_0,-8.268732920591049e-13,-0.24838696381235462,linear algebra,heldout_synthetic
0.030852389186127222,0.0651396658415063,False,0.03662007313617188,1.1869444831403235,0.05157469622384485,0.710039531347566,1.1488110588603146e-11,True,3,0.036619065247649185,single_outlier,single_outlier_k100_0,-0.00576768395004466,-502056792.15575516,CLARABEL/CLARABEL,heldout_synthetic
0.016035960535774666,0.04850666236063995,False,0.030509772397522283,1.9025846521296903,0.054768823067813055,0.5570645978597355,2.3267350537723975e-11,True,4,0.03050748468986755,single_outlier,single_outlier_k100_0,-0.014473811861747617,-622065320.1696017,CLARABEL/CLARABEL,heldout_synthetic
0.004875205966768849,0.022422580132107166,False,0.016874579334132278,3.461305932335056,0.055695576100082106,0.3029788093727502,3.7891830550673005e-11,True,6,0.0168711814745696,single_outlier,single_outlier_k100_0,-0.011999373367363429,-316674417.4926198,CLARABEL/CLARABEL,heldout_synthetic
0.00399715186218161,0.030552099927485424,False,0.008534391657097018,2.1351181919915905,0.057260512190776984,0.14904497585810386,1.2888558346254712e-11,True,8,0.008535218891699052,single_outlier,single_outlier_k100_0,-0.004537239794915408,-352036253.6306386,SCS/CLARABEL,heldout_synthetic
0.22341587975992466,0.3439048338370871,False,0.22341587977550148,1.0000000000697211,0.2613767351755131,0.8547657450288332,6.253013702478296e-11,True,2,0.22341587975986954,single_outlier,single_outlier_k100_1,-1.5576817613549565e-11,-0.2491089633687498,linear algebra,heldout_synthetic
0.17217481637858198,0.43021544224200137,False,0.20406092235404572,1.1851961085026037,0.28739374829844144,0.710039531347566,5.431860509932239e-11,True,3,0.204055931937763,single_outlier,single_outlier_k100_1,-0.031886105975463735,-587019970.7293571,CLARABEL/CLARABEL,heldout_synthetic
0.08940883845177905,0.3782623003012376,False,0.1601653668881795,1.7913818103627601,0.2875166856833862,0.5570645978597355,1.081175307135679e-10,True,4,0.16015576369748621,single_outlier,single_outlier_k100_1,-0.07075652843640046,-654440847.5610983,CLARABEL/CLARABEL,heldout_synthetic
0.033193894509630784,0.2584639575162342,False,0.08589889629891445,2.5877920493478697,0.2835145351476854,0.3029788093727502,3.307914178293e-11,True,6,0.0858951197438305,single_outlier,single_outlier_k100_1,-0.05270500178928367,-1593300156.791894,SCS/CLARABEL,heldout_synthetic
0.016404258005390533,0.20859854501000014,False,0.03520019370186844,2.1457961518467616,0.23617162201683528,0.14904497585810386,6.819164064075128e-11,True,8,0.03519415843406836,single_outlier,single_outlier_k100_1,-0.01879593569647791,-275634014.95938593,CLARABEL/CLARABEL,heldout_synthetic
0.02831349156957885,0.03764265054617155,False,0.02831349157046814,1.0000000000314089,0.03312427028707504,0.8547657450288332,3.5468367874365838e-12,True,2,0.028313491569583515,single_outlier,single_outlier_k100_2,-8.892921121717023e-13,-0.25072823066505495,linear algebra,heldout_synthetic
0.02229238504721456,0.0397916000902943,False,0.02653008369800869,1.1900962432605942,0.037364234703464914,0.710039531347566,1.1785903276636764e-11,True,3,0.026529049774806992,single_outlier,single_outlier_k100_2,-0.0042376986507941285,-359556544.0617973,CLARABEL/CLARABEL,heldout_synthetic
0.011402029963456886,0.027736939952864664,False,0.022122021030451577,1.9401826781153788,0.03971176972194117,0.5570645978597355,2.3645412595103807e-11,True,4,0.02211930693034883,single_outlier,single_outlier_k100_2,-0.010719991066994691,-453364517.2769982,CLARABEL/CLARABEL,heldout_synthetic
0.003056581603720462,0.012562484707160898,False,0.012258120141051876,4.010401726599194,0.04045867156990144,0.3029788093727502,3.861769713248043e-11,True,6,0.012254447464083612,single_outlier,single_outlier_k100_2,-0.009201538537331414,-238272585.38397458,CLARABEL/CLARABEL,heldout_synthetic
0.0025512712126735597,0.01893431524827082,False,0.005911310927981361,2.317006086462563,0.03966125589908606,0.14904497585810386,2.6482038013134102e-11,True,8,0.005908958862214779,single_outlier,single_outlier_k100_2,-0.0033600397153078017,-126879952.12609194,CLARABEL/CLARABEL,heldout_synthetic
0.22339467409481362,0.34958628598510644,False,0.22339467409602154,1.0000000000054072,0.26135192641404453,0.8547657450288332,4.868763447408486e-12,True,2,0.22339467409481717,single_outlier,single_outlier_k100_3,-1.2079226507921703e-12,-0.24809639323001317,linear algebra,heldout_synthetic
0.17112978126872527,0.4416771851700194,False,0.20370545430156284,1.1903565398805949,0.286893116943722,0.710039531347566,4.1474367106447256e-11,True,3,0.20370168684913492,single_outlier,single_outlier_k100_3,-0.032575673032837565,-785441112.3195567,CLARABEL/CLARABEL,heldout_synthetic
0.0869887350223266,0.38075416686324015,False,0.15929368450360926,1.8311989990741309,0.2859519077601089,0.5570645978597355,9.170508707209573e-11,True,4,0.1592849286437512,single_outlier,single_outlier_k100_3,-0.07230494948128266,-788450802.3468614,CLARABEL/CLARABEL,heldout_synthetic
0.02825882353924403,0.21215103240287783,False,0.07748460447228922,2.7419614395724436,0.25574265286969655,0.3029788093727502,1.1375207281267768e-10,True,6,0.07747383659835608,single_outlier,single_outlier_k100_3,-0.04922578093304519,-432746232.3619212,CLARABEL/CLARABEL,heldout_synthetic
0.01608947348043545,0.1960013168304572,False,0.03464369430535896,2.1531900560627517,0.23243785378140486,0.14904497585810386,6.734494511272502e-11,True,8,0.03463721947706585,single_outlier,single_outlier_k100_3,-0.018554220824923515,-275510222.68808174,CLARABEL/CLARABEL,heldout_synthetic
0.004041256430790407,0.004115544296107131,False,0.0040412565227825326,1.0000000227632488,0.004106305819165773,0.9841586819764789,3.6428314791842204e-10,True,2,0.004041256431605689,single_outlier,single_outlier_k1000_0,-9.199212572252868e-11,-0.25252918299456856,linear algebra,heldout_synthetic
0.003996184988243867,0.004162413298785907,False,0.004050302567179642,1.0135423107526256,0.004197971244916675,0.9648237996113374,7.612811672983051e-11,True,3,0.004027319813966845,single_outlier,single_outlier_k1000_0,-5.4117578935775415e-05,-710875.051957901,CLARABEL/CLARABEL,heldout_synthetic
0.003871802389198362,0.004160395478712644,False,0.0040151606712584,1.0370262393710954,0.004277838838058763,0.9385955907306776,1.4962938682311996e-10,True,4,0.004007237818924655,single_outlier,single_outlier_k1000_0,-0.00014335828206003777,-958089.0833262894,CLARABEL/CLARABEL,heldout_synthetic
0.003495188894103969,0.004094517848368074,False,0.0038940434220080533,1.114115299627128,0.004482634523974057,0.8686952730993133,1.0943961230829826e-10,True,6,0.0038514996814177113,single_outlier,single_outlier_k1000_0,-0.0003988545279040843,-3644517.003409022,SCS/CLARABEL,heldout_synthetic
0.002826410010108168,0.0037144210134020025,False,0.0036097422285479297,1.277147411606352,0.004616160979561163,0.781979277700816,6.863827731231883e-11,True,8,0.0035949446452644028,single_outlier,single_outlier_k1000_0,-0.0007833322184397618,-11412469.093235437,SCS/CLARABEL,heldout_synthetic
0.2114616788991699,0.22097596284627233,False,0.21146167904225877,1.0000000006766658,0.21486543066163047,0.9841586819764789,5.743004345321733e-10,True,2,0.21146167889878598,single_outlier,single_outlier_k1000_1,-1.4308887408276405e-10,-0.24915334462409844,linear algebra,heldout_synthetic
0.2092577516516855,0.23097906910338054,False,0.21046591999458997,1.0057735894291528,0.21813922923478105,0.9648237996113374,1.9391906699128932e-10,True,3,0.21049297691071484,single_outlier,single_outlier_k1000_1,-0.0012081683429044643,-6230271.017953764,CLARABEL/CLARABEL,heldout_synthetic
0.19885442583974217,0.23685798273357972,False,0.2061669154899164,1.0367730797003603,0.2196546814474375,0.9385955907306776,1.797607137246291e-09,True,4,0.2057933080512009,single_outlier,single_outlier_k1000_1,-0.007312489650174225,-4067901.9896283033,CLARABEL/CLARABEL,heldout_synthetic
0.18801792856151267,0.277301468036247,False,0.20001159425447668,1.0637900107969762,0.23024367744154908,0.8686952730993133,2.0862803465020423e-10,True,6,0.199984035454505,single_outlier,single_outlier_k1000_1,-0.011993665692964006,-57488274.34948118,SCS/CLARABEL,heldout_synthetic
0.15978628811515222,0.3141186376917364,False,0.18516953730198793,1.1588574932571367,0.23679596452533297,0.781979277700816,8.890187551729501e-10,True,8,0.18538808649770566,single_outlier,single_outlier_k1000_1,-0.02538324918683571,-28551983.902631663,SCS/CLARABEL,heldout_synthetic
0.0003806242794670501,0.0003868273701029948,False,0.00038062436232166874,1.0000002176808551,0.0003867510080358825,0.9841586819764789,3.3319968189234767e-10,True,2,0.00038062427910290353,single_outlier,single_outlier_k1000_2,-8.285461861956903e-11,-0.2486635585874846,linear algebra,heldout_synthetic
0.00037670102272671565,0.0003906044270568971,False,0.0004131612235482862,1.0967881652076672,0.00042822453562476497,0.9648237996113374,7.178426006460924e-11,True,3,0.00037930760663485997,single_outlier,single_outlier_k1000_2,-3.646020082157057e-05,-507913.5842419307,CLARABEL/CLARABEL,heldout_synthetic
0.00036904366308515677,0.00039347992114335557,False,0.0004630367957645376,1.2546937993559097,0.0004933293958946397,0.9385955907306776,4.239594466309145e-10,True,4,0.00037759648467012625,single_outlier,single_outlier_k1000_2,-9.399313267938083e-05,-221703.12143370695,CLARABEL/CLARABEL,heldout_synthetic
0.00038105441255572583,0.00043931597276677714,False,0.0004292569904009724,1.1264978865405406,0.000494139894268652,0.8686952730993133,1.3875307165081178e-10,True,6,0.0006494542006494846,single_outlier,single_outlier_k1000_2,-4.82025778452466e-05,-347398.2757409074,CLARABEL/CLARABEL,heldout_synthetic
0.0009170095444840269,0.0011754129434771192,False,0.0009432654416627884,1.028632087132239,0.001206253757051194,0.781979277700816,6.31683307812813e-12,True,8,0.001958387968913324,single_outlier,single_outlier_k1000_2,-2.6255897178761498e-05,-4156496.9113513315,SCS/CLARABEL,heldout_synthetic
0.21853728054859578,0.22825039495458438,False,0.21853728069231693,1.0000000006576504,0.22205492335182173,0.9841586819764789,5.746390889602355e-10,True,2,0.21853728054861676,single_outlier,single_outlier_k1000_3,-1.4372114609528808e-10,-0.2501068041774538,linear algebra,heldout_synthetic
0.21541670083028405,0.23749098791723916,False,0.2171483735259585,1.008038711432308,0.22506531618875175,0.9648237996113374,8.377723081800214e-10,True,3,0.21758202300019952,single_outlier,single_outlier_k1000_3,-0.0017316726956744521,-2066996.818546488,CLARABEL/CLARABEL,heldout_synthetic
