actual_relative_residual,bb1_converged,bb1_final_residual,bb1_products,bb1_reductions,bb2_converged,bb2_final_residual,bb2_products,bb2_reductions,certificate_passed,certified_squared_residual,cg_converged,cg_final_residual,cg_products,cg_reductions,chebyshev_budget,collective_reductions,condition,converged,coverage_slack,covered,design_seconds,dimension,family,hessian_product_saving,hessian_products,minres_converged,minres_final_residual,minres_products,minres_reductions,name,point_residual_relative_discrepancy,raw_certificate_excess,scaled_certificate_excess,selected_degree,source,spectral_recurrence_squared_discrepancy,tolerance
9.706628577209698e-05,True,5.09891339823948e-09,18,18,True,3.5311730327436e-06,10,10,False,1e-08,True,5.892120754677693e-12,3,6,157,1,1000.0,True,1.1368684100162533e-13,True,0.002297542057931423,384,three_point,0.0,157,True,6.630562558858249e-12,3,6,three_point_k1000_0,1.859016626718895e-14,-5.781361664096022e-10,-5085.339352523102,157,heldout_synthetic,4.632211430296955e-23,0.0001
9.580429629071591e-07,True,5.09891339823948e-09,18,18,True,9.228756199735082e-08,12,12,False,1e-12,True,5.892120754677693e-12,3,6,230,1,1000.0,True,1.1368683772193847e-13,True,0.002297542057931423,384,three_point,0.0,230,True,6.630562558858249e-12,3,6,three_point_k1000_0,2.1392246596490642e-14,-8.215368122407156e-14,-0.7226314221617067,230,heldout_synthetic,1.7367561689345796e-26,1e-06
1.3247984963672925e-12,True,0.0004417593587071951,22,22,True,0.00018711211516741084,16,16,True,1.6451813280582428e-06,True,2.704307594396584e-12,3,6,84,1,1000.0,True,2.9093233137434726e-06,True,0.0024997079744935036,384,three_point,0.9642857142857143,3,True,9.126594082610418e-13,3,6,three_point_k1000_1,3.86656880087629e-13,-1.6451813280582428e-06,-0.5654859053603642,3,heldout_synthetic,7.795550687604495e-25,0.01
8.302482152324171e-05,True,6.311107186192608e-05,42,42,True,3.1123464683325095e-09,21,21,False,1e-08,True,2.704307594396584e-12,3,6,157,1,1000.0,True,1.1368684071414056e-13,True,0.0024997079744935036,384,three_point,0.0,157,True,9.126594082610418e-13,3,6,three_point_k1000_1,2.1149425286701745e-14,-3.1068790110338602e-09,-27328.396070447063,157,heldout_synthetic,1.5716431638507526e-23,0.0001
8.944067188412604e-07,True,4.2028656237753875e-09,50,50,True,3.1123464683325095e-09,21,21,False,1e-12,True,2.704307594396584e-12,3,6,230,1,1000.0,True,1.1368683772192506e-13,True,0.0024997079744935036,384,three_point,0.0,230,True,9.126594082610418e-13,3,6,three_point_k1000_1,1.977116667344222e-14,-2.0003662129161047e-13,-1.7595407287244162,230,heldout_synthetic,1.5550026163716585e-26,1e-06
0.0013559486258698892,True,0.0015297882531937822,3,3,True,0.0013316204535068475,4,4,True,1.8385983624469304e-06,True,0.0013574091466839022,2,4,84,1,1000.0,True,6.73123159357748e-12,True,0.00304095889441669,384,three_point,0.9761904761904762,2,True,0.001355948625869887,2,4,three_point_k1000_2,1.408938071209738e-15,-1.6864484895209766e-12,-0.2505408506713809,2,heldout_synthetic,2.117582368135751e-22,0.01
9.706437680615974e-05,True,3.117647943685325e-06,16,16,True,2.4421105696143217e-06,10,10,False,1e-08,True,3.206069931892295e-12,3,6,157,1,1000.0,True,1.136868410015832e-13,True,0.00304095889441669,384,three_point,0.0,157,True,3.73897560601355e-12,3,6,three_point_k1000_2,3.1160524093756614e-14,-5.785067552318385e-10,-5088.599086184321,157,heldout_synthetic,3.308722450212111e-24,0.0001
9.580339466628612e-07,True,2.7071990943962384e-08,18,18,True,1.5744309955086706e-07,12,12,False,1e-12,True,3.206069931892295e-12,3,6,230,1,1000.0,True,1.1368683772193847e-13,True,0.00304095889441669,384,three_point,0.0,230,True,3.73897560601355e-12,3,6,three_point_k1000_2,3.436343725996268e-14,-8.217095704158215e-14,-0.7227833818595641,230,heldout_synthetic,2.1204581132340797e-26,1e-06
9.733729670277133e-13,True,1.65128146158781e-05,25,25,True,2.9918940159781143e-05,16,16,True,1.6414560377597809e-06,True,2.8623789780522367e-12,3,6,84,1,1000.0,True,2.909323313748565e-06,True,0.002616874873638153,384,three_point,0.9642857142857143,3,True,1.8073281328022536e-12,3,6,three_point_k1000_3,3.3428172989390146e-13,-1.6414560377597809e-06,-0.5642054391145754,3,heldout_synthetic,7.213720580761153e-25,0.01
8.205300283297362e-05,True,1.65128146158781e-05,25,25,True,2.9918940159781143e-05,16,16,False,1e-08,True,2.8623789780522367e-12,3,6,157,1,1000.0,True,1.1368684069590227e-13,True,0.002616874873638153,384,three_point,0.0,157,True,1.8073281328022536e-12,3,6,three_point_k1000_3,2.1633772795735867e-14,-3.2673047260920235e-09,-28739.515550719232,157,heldout_synthetic,5.459392042849983e-23,0.0001
8.902161418543457e-07,True,6.711043449611278e-12,29,29,True,7.840652521719497e-12,21,21,False,1e-12,True,2.8623789780522367e-12,3,6,230,1,1000.0,True,1.136868377219242e-13,True,0.002616874873638153,384,three_point,0.0,230,True,1.8073281328022536e-12,3,6,three_point_k1000_3,1.8491145821068352e-14,-2.075152207819635e-13,-1.8253231855172336,230,heldout_synthetic,2.5849394142282115e-26,1e-06
0.0030052894933773047,True,0.009843019824101525,8,8,False,0.010631655655129222,9,9,True,1.0825002485369528e-05,True,0.0023617447264194518,4,8,9,1,10.0,True,1.137322281428944e-13,True,0.5802369997836649,384,three_cluster,0.11111111111111116,8,True,0.002359282096814511,4,8,three_cluster_k10_0,4.317080973086329e-16,-1.7932375463655122e-06,-15767189.08656629,8,heldout_synthetic,3.3881317890172014e-21,0.01
4.781120431779262e-05,True,1.7115950869998043e-05,14,14,True,2.5161930408109675e-05,14,14,False,1e-08,True,2.2333738957165004e-05,7,14,16,1,10.0,True,1.1368683947839632e-13,True,0.5802369997836649,384,three_cluster,0.0,16,True,2.2176876530171568e-05,7,14,three_cluster_k10_0,4.811334705332642e-16,-7.714088741682288e-09,-67853.84110487284,16,heldout_synthetic,6.2038545941477076e-24,0.0001
4.349417960225077e-07,True,1.404991197447559e-07,21,21,True,2.488108436137735e-07,19,19,False,1e-12,True,3.2267391717979983e-07,9,18,23,1,10.0,True,1.1368683772178877e-13,True,0.5802369997836649,384,three_cluster,0.0,23,True,3.22548493472414e-07,9,18,three_cluster_k10_0,6.399318220074291e-16,-8.108256340727153e-13,-7.132097702083551,23,heldout_synthetic,2.675816190509672e-27,1e-06
0.004728138525893031,True,0.004325543925981872,9,9,False,0.012508752810857959,9,9,True,3.2663746888069345e-05,True,0.0038389347020871493,4,8,9,1,10.0,True,1.140867418834709e-13,True,0.5525590828619897,384,three_cluster,0.11111111111111116,8,True,0.0038176186544383417,4,8,three_cluster_k10_1,3.516863117848847e-16,-1.0308452968035415e-05,-90356274.51404083,8,heldout_synthetic,2.371692252312041e-20,0.01
4.92475128010863e-05,True,6.478321297445862e-05,13,13,True,9.432299686903439e-06,16,16,False,1e-08,True,3.279562357859635e-05,7,14,16,1,10.0,True,1.1368683949424497e-13,True,0.5525590828619897,384,three_cluster,0.0,16,True,3.276093817645268e-05,7,14,three_cluster_k10_1,5.665020229401799e-16,-7.574682482906842e-09,-66627.6106944664,16,heldout_synthetic,2.481541837659083e-24,0.0001
4.2466318791895934e-07,True,9.458531889791938e-07,16,16,True,1.4778034578155404e-07,19,19,False,1e-12,True,3.2727890593214944e-07,10,20,23,1,10.0,True,1.1368683772178776e-13,True,0.5525590828619897,384,three_cluster,0.0,23,True,3.1625835924466666e-07,10,20,three_cluster_k10_1,4.24074971643655e-16,-8.196611768265066e-13,-7.209815958047542,23,heldout_synthetic,3.534096855390133e-28,1e-06
0.002459993580881691,True,0.0032208404601638584,7,7,True,0.005626654520809373,8,8,True,7.398643696460594e-06,True,0.0017340759526416204,4,8,9,1,10.0,True,1.1373039063807819e-13,True,0.5845236249733716,384,three_cluster,0.11111111111111116,8,True,0.0017326074714303925,4,8,three_cluster_k10_2,3.9338640063533223e-16,-1.3470752784814701e-06,-11844461.897332607,8,heldout_synthetic,5.082197683525802e-21,0.01
4.967318549662999e-05,True,6.236079904140645e-05,14,14,False,0.00010827553701512633,16,16,False,1e-08,True,1.565388411206282e-05,7,14,16,1,10.0,True,1.1368683949903208e-13,True,0.5845236249733716,384,three_cluster,0.0,16,True,1.55964399528464e-05,7,14,three_cluster_k10_2,4.4117955697339303e-16,-7.532574642617388e-09,-66257.22621730124,16,heldout_synthetic,2.5642598989143858e-23,0.0001
4.905128209197832e-07,True,7.99244080550049e-07,17,17,True,1.7461597403653726e-07,21,21,False,1e-12,True,2.9262392304437317e-07,9,18,23,1,10.0,True,1.1368683772179463e-13,True,0.5845236249733716,384,three_cluster,0.0,23,True,2.9243263434348854e-07,9,18,three_cluster_k10_2,5.16482852132376e-16,-7.593971725133167e-13,-6.679728170218376,23,heldout_synthetic,3.937993638863291e-27,1e-06
0.003974258263611401,True,0.0061604224065312406,9,9,False,0.015869487432328883,9,9,True,2.370439893660222e-05,True,0.0037658921657893383,4,8,9,1,10.0,True,1.141696122813139e-13,True,0.5596912500914186,384,three_cluster,0.11111111111111116,8,True,0.003738767118452654,4,8,three_cluster_k10_3,4.1618689101279513e-16,-7.909670190718712e-06,-69279995.19897892,8,heldout_synthetic,1.0164395367051604e-20,0.01
4.843659518183182e-05,True,6.157818968664627e-05,13,13,True,3.108403273282336e-05,16,16,False,1e-08,True,3.426108403490825e-05,7,14,16,1,10.0,True,1.1368683948523941e-13,True,0.5596912500914186,384,three_cluster,0.0,16,True,3.4225371060534877e-05,7,14,three_cluster_k10_3,5.395836334286364e-16,-7.653896247191347e-09,-67324.38232822098,16,heldout_synthetic,1.1166938269465874e-23,0.0001
4.05481273999426e-07,True,3.9912523019409864e-08,18,18,True,1.7022943084030095e-07,19,19,False,1e-12,True,3.5490729905089465e-07,10,20,23,1,10.0,True,1.1368683772178594e-13,True,0.5596912500914186,384,three_cluster,0.0,23,True,3.4770580291239906e-07,10,20,three_cluster_k10_3,3.8967921781609193e-16,-8.355849364358024e-13,-7.349882828834092,23,heldout_synthetic,5.048709793414476e-28,1e-06
0.007675886235033294,True,0.007352673421467286,7,7,True,0.005252825965610107,9,9,False,0.0001,True,0.004422206399950201,5,10,27,1,100.0,True,1.137138510492187e-13,True,0.5731093750800937,384,three_cluster,0.0,27,True,0.008248141569501384,4,8,three_cluster_k100_0,4.635878042808592e-15,-4.1080770506826405e-05,-361264438.1294011,27,heldout_synthetic,3.1848438816761693e-19,0.01
7.408436305588164e-05,True,2.981772876320396e-05,18,18,True,7.90950393550065e-06,15,15,False,1e-08,True,4.42790078477677e-05,7,14,50,1,100.0,True,1.1368684035895517e-13,True,0.5731093750800937,384,three_cluster,0.0,50,True,4.342324576626975e-05,7,14,three_cluster_k100_0,3.375936366531803e-15,-4.511507150604319e-09,-39683.63564648004,50,heldout_synthetic,1.9025154088719637e-23,0.0001
7.347635772308049e-07,True,1.1409793410115445e-07,27,27,True,7.502530374280826e-08,20,20,False,1e-12,True,9.448208854185518e-08,12,24,73,1,100.0,True,1.1368683772187697e-13,True,0.5731093750800937,384,three_cluster,0.0,73,True,9.926985788109637e-07,11,22,three_cluster_k100_0,3.2808281352268583e-15,-4.60122485574991e-13,-4.04728018471789,73,heldout_synthetic,2.2214323091023692e-27,1e-06
0.007697133647571594,True,0.00892604975971015,24,24,True,0.00811409018111878,18,18,False,0.0001,True,0.0018543314715196333,6,12,27,1,100.0,True,1.1371388818353444e-13,True,0.5716634159907699,384,three_cluster,0.0,27,True,0.0018459142647954047,6,12,three_cluster_k100_1,4.434506943410653e-15,-4.075413361142121e-05,-358391875.10362816,27,heldout_synthetic,6.844026213814747e-19,0.01
7.340900197130543e-05,True,9.545736241285204e-05,41,41,True,9.205887315414556e-05,27,27,False,1e-08,True,7.760976530342799e-06,10,20,50,1,100.0,True,1.1368684034763069e-13,True,0.5716634159907699,384,three_cluster,0.0,50,True,7.757499746437467e-06,10,20,three_cluster_k100_1,3.2236257283559293e-15,-4.611118429576876e-09,-40559.82570609788,50,heldout_synthetic,1.2738581433316626e-22,0.0001
7.173943583052625e-07,True,8.577685499590128e-07,44,44,True,4.385487759210276e-08,34,34,False,1e-12,True,2.5689001078544915e-07,14,28,73,1,100.0,True,1.1368683772187412e-13,True,0.5716634159907699,384,three_cluster,0.0,73,True,2.5424854536027404e-07,14,28,three_cluster_k100_1,3.4717801108772573e-15,-4.853453346717806e-13,-4.269142711657964,73,heldout_synthetic,8.986703432277766e-27,1e-06
0.007699991745842765,True,0.008797277317204113,7,7,True,0.0009845789314326717,9,9,False,0.0001,True,0.0051923449227333825,5,10,27,1,100.0,True,1.1371389318649396e-13,True,0.5657659580465406,384,three_cluster,0.0,27,True,0.008125183622543925,4,8,three_cluster_k100_2,2.9930425335159765e-15,-4.0710127113953296e-05,-358004866.1880528,27,heldout_synthetic,3.2526065174565133e-19,0.01
7.574382982059289e-05,True,7.3795932186920846e-06,18,18,True,9.935976747399742e-05,13,13,False,1e-08,True,4.668386118069684e-05,7,14,50,1,100.0,True,1.1368684038722168e-13,True,0.5657659580465406,384,three_cluster,0.0,50,True,4.578363575800418e-05,7,14,three_cluster_k100_2,2.806345153120056e-15,-4.2628722441090625e-09,-37496.61992179181,50,heldout_synthetic,2.3161057151484775e-23,0.0001
7.729651077303209e-07,True,9.441284131307823e-07,21,21,True,4.672491307197901e-08,20,20,False,1e-12,True,9.270936076785307e-08,12,24,73,1,100.0,True,1.1368683772188354e-13,True,0.5657659580465406,384,three_cluster,0.0,73,True,9.284722318247288e-07,11,22,three_cluster_k100_2,2.5022362031756413e-15,-4.025249422314534e-13,-3.5406468356184346,73,heldout_synthetic,2.0194839173657902e-28,1e-06
0.007663458346764913,True,0.003116918645234778,17,17,True,0.0034238865708369356,22,22,False,0.0001,True,0.0022206408408815743,6,12,27,1,100.0,True,1.137138293764533e-13,True,0.5801870829891413,384,three_cluster,0.0,27,True,0.002203136167620209,6,12,three_cluster_k100_3,4.497520548736472e-15,-4.127140616739919e-05,-362940957.9618401,27,heldout_synthetic,6.776263578034403e-20,0.01
7.3776057521801e-05,True,9.48746352703874e-05,22,22,True,1.0342179882774586e-06,30,30,False,1e-08,True,7.926651259959444e-06,10,20,50,1,100.0,True,1.1368684035377262e-13,True,0.5801870829891413,384,three_cluster,0.0,50,True,7.918730208302874e-06,10,20,three_cluster_k100_3,3.472164503264365e-15,-4.557093336539911e-09,-40084.61597102243,50,heldout_synthetic,4.0531850015098356e-23,0.0001
7.03045091116477e-07,True,2.2658663112649952e-08,33,33,True,3.4679026702020745e-08,35,35,False,1e-12,True,2.2555835587839792e-07,14,28,73,1,100.0,True,1.136868377218718e-13,True,0.5801870829891413,384,three_cluster,0.0,73,True,2.208969068533924e-07,14,28,three_cluster_k100_3,3.675261642373366e-15,-5.057275998570246e-13,-4.448427012230366,73,heldout_synthetic,1.2116903504194741e-26,1e-06
0.00908835277448888,True,0.007703416363662386,3,3,True,0.0019347193584483664,4,4,False,0.0001,True,0.0014450475688984026,3,6,84,1,1000.0,True,1.1371860505613437e-13,True,0.5828507922124118,384,three_cluster,0.0,84,True,0.001443290781630429,3,6,three_cluster_k1000_0,1.847325692943348e-14,-1.740184384644028e-05,-153025477.5623592,84,heldout_synthetic,1.2468324983583301e-18,0.01
9.142791138651733e-05,True,1.3562551136362659e-05,17,17,True,1.155361959201848e-05,14,14,False,1e-08,True,5.935528704892249e-05,7,14,157,1,1000.0,True,1.1368684088079888e-13,True,0.5828507922124118,384,three_cluster,0.0,157,True,5.9296095283442265e-05,7,14,three_cluster_k1000_0,1.692885947239127e-14,-1.6409370194991362e-09,-14433.83426600503,157,heldout_synthetic,2.1341259803868114e-22,0.0001
8.94798834305555e-07,True,4.329119933828355e-07,26,26,True,8.897572888453345e-08,28,28,False,1e-12,True,5.79794284724822e-07,13,26,230,1,1000.0,True,1.1368683772192514e-13,True,0.5828507922124118,384,three_cluster,0.0,230,True,5.741643375794387e-07,13,26,three_cluster_k1000_0,1.817656750890517e-14,-1.9933504612541998e-13,-1.7533696083005492,230,heldout_synthetic,1.6155871338926322e-26,1e-06
0.0082279568565694,True,0.004537310625905088,44,44,True,0.006451228388637697,22,22,False,0.0001,True,0.0026276691080206844,7,14,84,1,1000.0,True,1.1371691124934056e-13,True,0.611863125115633,384,three_cluster,0.0,84,True,0.0025907271230157843,7,14,three_cluster_k1000_1,1.9897558477647768e-14,-3.2300725966432584e-05,-284045051.9765581,84,heldout_synthetic,3.9302328752599536e-18,0.01
7.526037835516571e-05,True,4.036696921208544e-05,63,63,True,9.280768794334784e-05,30,30,False,1e-08,True,8.967056219658719e-05,11,22,157,1,1000.0,True,1.1368684057441984e-13,True,0.611863125115633,384,three_cluster,0.0,157,True,8.957034766612358e-05,11,22,three_cluster_k1000_1,2.0783382308616126e-14,-4.3358754498373034e-09,-38138.76283244078,157,heldout_synthetic,8.040195554015429e-22,0.0001
7.794643007699174e-07,True,5.719925575955228e-07,80,80,True,8.814496518121548e-07,49,49,False,1e-12,True,2.235063981133041e-07,17,34,230,1,1000.0,True,1.1368683772190318e-13,True,0.611863125115633,384,three_cluster,0.0,230,True,2.23326377919265e-07,17,34,three_cluster_k1000_1,1.7437817134452592e-14,-3.924354038252637e-13,-3.4518983172460618,230,heldout_synthetic,1.010751700641578e-25,1e-06
0.008667748849145467,True,0.007690657690777237,3,3,True,0.0020369139717783115,4,4,False,0.0001,True,0.0014140423973431878,3,6,84,1,1000.0,True,1.1371775601031108e-13,True,0.5721616658847779,384,three_cluster,0.0,84,True,0.001412381991314286,3,6,three_cluster_k1000_2,2.1308848171608522e-14,-2.4870129888137434e-05,-218700498.1516026,84,heldout_synthetic,7.860465750519907e-19,0.01
8.411135655302671e-05,True,1.9515027265330204e-05,17,17,True,1.408261110220348e-05,14,14,False,1e-08,True,7.532779274047253e-05,7,14,157,1,1000.0,True,1.1368684073478602e-13,True,0.5721616658847779,384,three_cluster,0.0,157,True,7.519916102768439e-05,7,14,three_cluster_k1000_2,1.79957967283463e-14,-2.9252796988096114e-09,-25731.0316647275,157,heldout_synthetic,3.3914405114674135e-23,0.0001
8.468037013548914e-07,True,8.91396309600024e-07,30,30,True,1.343319186359647e-07,28,28,False,1e-12,True,3.1077011858715895e-08,14,28,230,1,1000.0,True,1.1368683772191562e-13,True,0.5721616658847779,384,three_cluster,0.0,230,True,3.106764882926154e-08,14,28,three_cluster_k1000_2,2.279761505786802e-14,-2.829234913716559e-13,-2.4886213482663897,230,heldout_synthetic,4.109649771839383e-26,1e-06
0.008221542322627236,True,0.0041503759282914745,34,34,True,0.0021566817509909267,21,21,False,0.0001,True,0.0026400213814920933,7,14,84,1,1000.0,True,1.1371689925357486e-13,True,0.5857892080675811,384,three_cluster,0.0,84,True,0.002590968098075681,7,14,three_cluster_k1000_3,1.9580287364588453e-14,-3.240624183724916e-05,-284972964.0006028,84,heldout_synthetic,4.5672016515951874e-18,0.01
7.74146776503553e-05,True,5.761357259357337e-06,48,48,True,7.542529675898432e-05,29,29,False,1e-08,True,7.90096815845459e-05,11,22,157,1,1000.0,True,1.1368684061181233e-13,True,0.5857892080675811,384,three_cluster,0.0,157,True,7.895135057005936e-05,11,22,three_cluster_k1000_3,2.0573192139564546e-14,-4.006967684291579e-09,-35245.6595919796,157,heldout_synthetic,1.2176098616780567e-21,0.0001
7.663552254794379e-07,True,7.735758250121498e-07,60,60,True,3.051017680839785e-07,44,44,False,1e-12,True,1.5058613630540378e-07,17,34,230,1,1000.0,True,1.1368683772190088e-13,True,0.5857892080675811,384,three_cluster,0.0,230,True,1.5053258188578767e-07,17,34,three_cluster_k1000_3,1.7303955681931593e-14,-4.126996683803599e-13,-3.6301446732989437,230,heldout_synthetic,2.0548248859196916e-25,1e-06
0.0037851007808151365,False,0.010669935152387284,9,9,False,0.012105245223971186,9,9,True,2.9157638355852003e-05,True,0.0065873506734032035,7,14,9,1,10.0,True,1.137501992398022e-13,True,0.5790494580287486,384,log_uniform,0.11111111111111116,8,True,0.005620840523009065,7,14,log_uniform_k10_0,3.9070991096235534e-16,-1.4830650434924645e-05,-130379116.11617881,8,heldout_synthetic,0.0,0.01
3.5556210817592404e-05,False,0.0012085028639567852,16,16,True,6.808553347252288e-05,16,16,False,1e-08,True,6.534961752778334e-05,14,28,16,1,10.0,True,1.136868393622462e-13,True,0.5790494580287486,384,log_uniform,0.0,16,True,5.631430793223356e-05,14,28,log_uniform_k10_0,3.0083548074881167e-16,-8.735755872294925e-09,-76840.52016310998,16,heldout_synthetic,4.1359030627651384e-25,0.0001
4.057282732403055e-07,False,1.0709473906325616e-06,23,23,False,2.14569310845419e-06,23,23,False,1e-12,True,6.840976936730671e-07,21,42,23,1,10.0,True,1.1368683772178597e-13,True,0.5790494580287486,384,log_uniform,0.0,23,True,5.932578471947297e-07,21,42,log_uniform_k10_0,2.965692856792229e-16,-8.3538456829344e-13,-7.3481203720151855,23,heldout_synthetic,0.0,1e-06
0.0070247360967558795,False,0.010215228983137708,9,9,False,0.01216506435529596,9,9,True,9.267275011190325e-05,True,0.0072772278017315005,8,16,9,1,10.0,True,1.137315819856795e-13,True,0.5821955830324441,384,log_uniform,0.11111111111111116,8,True,0.006220057140804316,8,16,log_uniform_k10_1,2.691259357091093e-16,-4.332583288283822e-05,-380948124.75477207,8,heldout_synthetic,1.3552527156068805e-20,0.01
4.055589220763217e-05,True,7.854877824906906e-05,16,16,False,0.00012051166578762169,16,16,False,1e-08,True,7.201449502019429e-05,15,30,16,1,10.0,True,1.1368683940550817e-13,True,0.5821955830324441,384,log_uniform,0.0,16,True,6.0952990465742005e-05,15,30,log_uniform_k10_1,4.367086697606315e-16,-8.35521960724292e-09,-73493.28779772646,16,heldout_synthetic,2.0679515313825692e-25,0.0001
4.0497040197987644e-07,False,2.6492997663886627e-06,23,23,False,2.193193693486841e-06,23,23,False,1e-12,True,7.053864571347659e-07,22,44,23,1,10.0,True,1.1368683772178592e-13,True,0.5821955830324441,384,log_uniform,0.0,23,True,6.15870042431806e-07,22,44,log_uniform_k10_1,3.4073012339901413e-16,-8.359989735202573e-13,-7.353524737543597,23,heldout_synthetic,2.524354896707238e-29,1e-06
0.003699394405098051,True,0.0044932670061521894,9,9,True,0.008158147797418497,9,9,True,2.5513038499395686e-05,True,0.006258849154313324,7,14,9,1,10.0,True,1.137513229450533e-13,True,0.5446471669711173,384,log_uniform,0.11111111111111116,8,True,0.005316100128876422,7,14,log_uniform_k10_2,3.2655365425053144e-16,-1.1827519534924925e-05,-103976984.43154036,8,heldout_synthetic,0.0,0.01
3.9933070327817394e-05,False,0.0004864412256966095,16,16,True,7.660475995255202e-05,16,16,False,1e-08,True,6.803092662519287e-05,14,28,16,1,10.0,True,1.1368683939980903e-13,True,0.5446471669711173,384,log_uniform,0.0,16,True,5.7875004869451e-05,14,28,log_uniform_k10_2,4.017910050802391e-16,-8.405349894193591e-09,-73934.23846214965,16,heldout_synthetic,4.1359030627651384e-25,0.0001
4.270184603276835e-07,False,1.816765802233004e-05,23,23,False,1.0123457020817932e-05,23,23,False,1e-12,True,6.749044003034552e-07,21,42,23,1,10.0,True,1.13686837721788e-13,True,0.5446471669711173,384,log_uniform,0.0,23,True,5.811898676039831e-07,21,42,log_uniform_k10_2,3.858389614353173e-16,-8.176552345393746e-13,-7.19217150309276,23,heldout_synthetic,5.048709793414476e-29,1e-06
0.006262936718918432,False,0.016242428627535745,9,9,False,0.015210019111030815,9,9,True,8.798667768603741e-05,True,0.006675330720344782,8,16,9,1,10.0,True,1.1375157229444453e-13,True,0.5740845000836998,384,log_uniform,0.11111111111111116,8,True,0.005837484441907436,8,16,log_uniform_k10_3,4.066175787235797e-16,-4.8762301340860635e-05,-428673646.94212776,8,heldout_synthetic,6.776263578034403e-21,0.01
3.933457226931871e-05,False,0.00014888497768084251,16,16,True,9.236056662376998e-05,16,16,False,1e-08,True,7.114459562610702e-05,15,30,16,1,10.0,True,1.1368683939441555e-13,True,0.5740845000836998,384,log_uniform,0.0,16,True,5.972280755555751e-05,15,30,log_uniform_k10_3,4.616976626060637e-16,-8.452791424389744e-09,-74351.53857223826,16,heldout_synthetic,4.1359030627651384e-25,0.0001
4.1563361677426007e-07,False,3.15447241274385e-06,23,23,False,4.390365800653425e-06,23,23,False,1e-12,True,6.463107312639642e-07,22,44,23,1,10.0,True,1.136868377217869e-13,True,0.5740845000836998,384,log_uniform,0.0,23,True,5.432964874171914e-07,22,44,log_uniform_k10_3,3.846337662680407e-16,-8.272486966071475e-13,-7.2765564878458555,23,heldout_synthetic,2.524354896707238e-29,1e-06
0.007369737415032005,True,0.008330721918027416,14,14,True,0.009936823409143642,13,13,False,0.0001,True,0.009352457099433498,14,28,27,1,100.0,True,1.1371332738491514e-13,True,0.6399967079050839,384,log_uniform,0.0,27,True,0.008271511829753955,12,24,log_uniform_k100_0,1.3285382915495248e-15,-4.568697043347739e-05,-401773226.447141,27,heldout_synthetic,6.776263578034403e-21,0.01
5.940544074430945e-05,True,9.13890597801182e-05,42,42,True,6.423344782325974e-05,47,47,False,1e-08,True,9.946374951520964e-05,37,74,50,1,100.0,True,1.1368684013618736e-13,True,0.6399967079050839,384,log_uniform,0.0,50,True,9.898981850378215e-05,34,68,log_uniform_k100_0,1.655377054060049e-15,-6.470993609974339e-09,-56919.46053054714,50,heldout_synthetic,7.444625512977249e-24,0.0001
6.420925161783478e-07,True,8.691642580559143e-07,73,73,True,8.564065591100665e-07,70,70,False,1e-12,True,8.475487013463108e-07,59,118,73,1,100.0,True,1.1368683772186248e-13,True,0.6399967079050839,384,log_uniform,0.0,73,True,9.753689814491738e-07,56,112,log_uniform_k100_0,2.1252069694948606e-15,-5.877172006677582e-13,-5.169615167814079,73,heldout_synthetic,5.048709793414476e-28,1e-06
0.006359902755674194,False,0.18563335032857034,27,27,False,0.45405038852698587,27,27,False,0.0001,True,0.008989027485251991,27,54,27,1,100.0,True,1.1371175115482413e-13,True,0.5598297498654574,384,log_uniform,0.0,27,True,0.009028773390346433,24,48,log_uniform_k100_1,2.3911036767628003e-15,-5.95516369383678e-05,-523706972.5299131,27,heldout_synthetic,4.0657581468206416e-20,0.01
6.235157641874996e-05,False,0.0049893585206887674,50,50,False,0.00913828963786445,50,50,False,1e-08,True,8.376743149342455e-05,48,96,50,1,100.0,True,1.1368684017696827e-13,True,0.5598297498654574,384,log_uniform,0.0,50,True,8.48311554856406e-05,46,92,log_uniform_k100_1,1.6977976961552345e-15,-6.112280918096784e-09,-53764.19037227377,50,heldout_synthetic,4.880365614062863e-23,0.0001
6.132751782453077e-07,False,0.0028715692422965687,73,73,False,0.0003696704697811348,73,73,False,1e-12,True,9.678246961062036e-07,67,134,73,1,100.0,True,1.1368683772185837e-13,True,0.5598297498654574,384,log_uniform,0.0,73,True,8.064720812069357e-07,66,132,log_uniform_k100_1,2.3524974023560778e-15,-6.23893555748186e-13,-5.487825752305459,73,heldout_synthetic,7.2196550045827e-27,1e-06
0.007072609471874591,True,0.007839448358237178,14,14,True,0.009481694839056243,13,13,False,0.0001,True,0.00990991302908782,13,26,27,1,100.0,True,1.1371283952913485e-13,True,0.5961156249977648,384,log_uniform,0.0,27,True,0.009551379572643362,11,22,log_uniform_k100_2,1.0736825198261955e-15,-4.997819525834982e-05,-439512331.81143713,27,heldout_synthetic,6.098637220230962e-20,0.01
6.72184044317417e-05,False,0.00038955862820524566,50,50,False,0.00017430600775259484,50,50,False,1e-08,True,8.96524692698787e-05,37,74,50,1,100.0,True,1.136868402486586e-13,True,0.5961156249977648,384,log_uniform,0.0,50,True,8.114733931321789e-05,35,70,log_uniform_k100_2,1.6303610625644812e-15,-5.481686105650809e-09,-48217.41983206792,50,heldout_synthetic,8.271806125530277e-25,0.0001
